flagA,flagB,flagC,flagD,ssimAverage,ssim0,ssim1,ssim2,ssim3,ssim4,ssim5,ssim6,ssim7,ssim8,ssim9,ssim10,ssim11,ssim12,ssim13,ssim14,ssim15,ssim16,ssim17,ssim18,ssim19,ssim20,ssim21,ssim22,ssim23,
1802,529,2772,4914,0.840428,0.733195,0.859954,0.909895,0.878944,0.829119,0.769168,0.922556,0.743503,0.8888,0.883575,0.809853,0.867788,0.683937,0.815227,0.876783,0.821508,0.899515,0.820044,0.832269,0.888539,0.835816,0.835832,0.937914,0.826537,
4628,529,2772,4914,0.840424,0.74694,0.863913,0.917677,0.876599,0.81894,0.774061,0.924461,0.743772,0.891705,0.87881,0.813073,0.872544,0.679863,0.815647,0.866163,0.83127,0.898813,0.813085,0.835049,0.884823,0.836778,0.833296,0.936331,0.816571,
8725,529,2772,4914,0.840424,0.745771,0.862927,0.917737,0.876682,0.819903,0.772593,0.925487,0.744938,0.891611,0.880202,0.812193,0.872119,0.679157,0.815306,0.867161,0.830014,0.899315,0.81399,0.834531,0.884983,0.836418,0.833134,0.936597,0.817407,
6431,529,2772,4914,0.840421,0.733905,0.856632,0.911408,0.875598,0.831206,0.781489,0.927906,0.734426,0.888689,0.879258,0.811607,0.872258,0.687829,0.823234,0.869549,0.829818,0.90013,0.814505,0.829343,0.886053,0.843907,0.831068,0.934251,0.816042,
1557,529,2772,4914,0.840419,0.746095,0.862976,0.917667,0.876744,0.819882,0.773184,0.925296,0.74477,0.891542,0.879464,0.812468,0.872387,0.679174,0.815386,0.866919,0.830352,0.899201,0.813919,0.834403,0.884828,0.836398,0.833227,0.936572,0.81719,
9754,529,2772,4914,0.840418,0.746257,0.863026,0.917538,0.877132,0.820504,0.773495,0.925951,0.743256,0.891496,0.878046,0.812211,0.872345,0.679139,0.815855,0.866719,0.83051,0.899904,0.814201,0.83429,0.884089,0.83668,0.8335,0.936509,0.817368,
15905,529,2772,4914,0.840416,0.736605,0.857864,0.910268,0.876788,0.833085,0.781346,0.926309,0.733608,0.890421,0.880925,0.811795,0.869913,0.687488,0.82361,0.861658,0.831022,0.901097,0.815916,0.827959,0.885622,0.845238,0.830849,0.932998,0.817603,
1086,529,2772,4914,0.840414,0.733147,0.858587,0.909352,0.880453,0.831014,0.764094,0.927114,0.74342,0.889283,0.884519,0.809184,0.866451,0.682944,0.81665,0.874575,0.818179,0.903231,0.821202,0.832869,0.884537,0.83628,0.837418,0.938636,0.8268,
5953,529,2772,4914,0.840412,0.731502,0.858928,0.909956,0.879315,0.830712,0.767513,0.92435,0.743161,0.888652,0.884351,0.808638,0.866724,0.683964,0.815431,0.877101,0.820257,0.900803,0.820757,0.83175,0.888613,0.835719,0.835863,0.938371,0.827452,
2792,529,2772,4914,0.84041,0.738479,0.859083,0.910734,0.87591,0.83049,0.78163,0.923629,0.734564,0.890528,0.880896,0.813086,0.871034,0.68725,0.822537,0.862651,0.832928,0.899177,0.815141,0.829032,0.886049,0.844354,0.83119,0.931797,0.81768,
5587,529,2772,4914,0.840409,0.735435,0.857939,0.911539,0.875459,0.830063,0.781086,0.926003,0.733522,0.888671,0.879052,0.812434,0.87284,0.687384,0.822572,0.869634,0.831404,0.899418,0.814344,0.829886,0.885793,0.843676,0.831738,0.933044,0.816877,
9682,529,2772,4914,0.840408,0.73567,0.858348,0.911794,0.875193,0.829474,0.782497,0.924663,0.732415,0.888524,0.87887,0.812981,0.873452,0.688078,0.822873,0.86969,0.832961,0.898847,0.813967,0.829511,0.886008,0.844033,0.831349,0.932342,0.816258,
4651,529,2772,4914,0.840405,0.738693,0.859777,0.910233,0.876244,0.830655,0.781909,0.923704,0.733545,0.890343,0.879982,0.813128,0.870503,0.688226,0.82254,0.861884,0.831758,0.899073,0.815623,0.82921,0.886204,0.844943,0.831623,0.931987,0.817929,
8307,529,2772,4914,0.840404,0.733386,0.859073,0.909746,0.880398,0.830237,0.763386,0.926305,0.743535,0.889536,0.885766,0.809311,0.866507,0.682201,0.816224,0.874593,0.818798,0.903015,0.820875,0.833226,0.88474,0.836143,0.837157,0.938433,0.827107,
6558,529,2772,4914,0.840404,0.734162,0.856535,0.911806,0.875754,0.831039,0.7821,0.927879,0.733101,0.888857,0.878842,0.811908,0.872837,0.687491,0.823591,0.869343,0.83114,0.900175,0.814063,0.8291,0.885817,0.843904,0.830578,0.934119,0.815548,
2578,529,2772,4914,0.840401,0.74685,0.863978,0.917629,0.876598,0.819032,0.774026,0.924404,0.743657,0.891721,0.878655,0.812998,0.872548,0.679838,0.815654,0.86625,0.831353,0.898847,0.813051,0.83507,0.884721,0.836753,0.833263,0.936294,0.816442,
658,529,2772,4914,0.840399,0.746607,0.864093,0.917655,0.876939,0.819076,0.773062,0.924353,0.742717,0.891479,0.878667,0.812968,0.872562,0.679645,0.815364,0.866886,0.831335,0.8992,0.813406,0.835174,0.884707,0.836419,0.833505,0.936371,0.817379,
6024,529,2772,4914,0.840398,0.732439,0.859428,0.909688,0.879057,0.82991,0.768094,0.924167,0.74316,0.888996,0.883793,0.809218,0.867325,0.683399,0.815636,0.876586,0.821151,0.900372,0.820314,0.831882,0.888407,0.835894,0.835836,0.937935,0.826862,
7633,529,2772,4914,0.840397,0.73549,0.857584,0.911572,0.875671,0.829525,0.780332,0.92586,0.735257,0.889123,0.880273,0.812293,0.872804,0.686571,0.82208,0.87011,0.830957,0.899246,0.814505,0.829622,0.88575,0.842863,0.831445,0.933422,0.817173,
183,529,2772,4914,0.840394,0.731447,0.858051,0.909707,0.880799,0.831764,0.761672,0.928467,0.743305,0.889325,0.885993,0.808263,0.865606,0.682496,0.816415,0.875237,0.817007,0.904208,0.821558,0.833184,0.885014,0.835852,0.837244,0.939273,0.82758,
9831,529,2772,4914,0.840394,0.73602,0.857199,0.910686,0.877494,0.832962,0.779127,0.927093,0.734782,0.890118,0.881816,0.811665,0.870029,0.685946,0.822479,0.863118,0.829486,0.901007,0.816661,0.828016,0.886057,0.843811,0.830743,0.934333,0.818809,
2109,529,2772,4914,0.840393,0.73279,0.857884,0.909435,0.880384,0.831057,0.76313,0.927298,0.74515,0.889694,0.886531,0.808686,0.866229,0.682081,0.816261,0.874908,0.817651,0.903372,0.821147,0.832534,0.884991,0.835831,0.836639,0.938988,0.826759,
12839,529,2772,4914,0.840391,0.736819,0.858293,0.910435,0.876981,0.832228,0.77983,0.925939,0.734124,0.890304,0.881517,0.811985,0.8697,0.687347,0.822497,0.862572,0.829711,0.900271,0.816228,0.828752,0.886239,0.844442,0.831092,0.933504,0.818579,
1797,529,2772,4914,0.840391,0.732845,0.85924,0.910035,0.878664,0.829194,0.768677,0.922411,0.744718,0.888825,0.885023,0.809609,0.867571,0.683759,0.814749,0.877063,0.820962,0.899259,0.820176,0.831931,0.888755,0.835654,0.835378,0.938009,0.826871,
15641,529,2772,4914,0.84039,0.73496,0.85743,0.911024,0.875919,0.830122,0.781323,0.926161,0.735187,0.888972,0.879786,0.812063,0.8725,0.687036,0.822586,0.869817,0.830267,0.899538,0.814799,0.829082,0.885672,0.843447,0.831358,0.933688,0.81663,
7777,529,2772,4914,0.840389,0.736727,0.857811,0.910724,0.876838,0.832865,0.781674,0.926307,0.73258,0.890333,0.880476,0.812077,0.87045,0.687323,0.823747,0.861652,0.83192,0.900961,0.815564,0.827705,0.885758,0.845075,0.830587,0.93299,0.817199,
7944,529,2772,4914,0.840389,0.73138,0.858845,0.909454,0.879072,0.83098,0.768081,0.925303,0.743388,0.888913,0.883735,0.808512,0.8666,0.684188,0.816039,0.876509,0.820076,0.900827,0.820544,0.831636,0.8885,0.836058,0.835863,0.93814,0.826686,
11667,529,2772,4914,0.840387,0.733812,0.856619,0.911555,0.8759,0.831215,0.78091,0.926912,0.733049,0.88861,0.880154,0.811755,0.872683,0.687483,0.823108,0.870319,0.830687,0.900108,0.814793,0.828698,0.885988,0.84384,0.830749,0.933628,0.816716,
11674,529,2772,4914,0.840387,0.734088,0.856563,0.911613,0.875977,0.831285,0.782338,0.926885,0.732198,0.88864,0.879181,0.812024,0.873239,0.687384,0.823631,0.869965,0.831733,0.90021,0.814455,0.828277,0.885773,0.843948,0.830391,0.933665,0.81582,
12972,529,2772,4914,0.840379,0.737628,0.858099,0.910286,0.876445,0.831957,0.780511,0.925278,0.73444,0.890495,0.881599,0.812193,0.870292,0.687019,0.822608,0.862823,0.831034,0.90004,0.815727,0.828421,0.886109,0.844438,0.830737,0.932611,0.818295,
11878,529,2772,4914,0.840373,0.736223,0.856901,0.910664,0.877086,0.833191,0.779906,0.927496,0.735222,0.890379,0.88142,0.81156,0.870032,0.685834,0.822916,0.862589,0.829882,0.901114,0.815996,0.828041,0.885732,0.844023,0.830619,0.93413,0.817997,
9265,529,2772,4914,0.840373,0.733667,0.859351,0.909638,0.880498,0.829614,0.764092,0.924779,0.744017,0.88951,0.88569,0.809588,0.866686,0.682378,0.815983,0.874744,0.81906,0.902518,0.820992,0.832999,0.884707,0.835879,0.837136,0.938368,0.827049,
4838,529,2772,4914,0.840369,0.737658,0.858432,0.91098,0.876915,0.8314,0.779932,0.925471,0.733636,0.890477,0.881065,0.812448,0.870556,0.686638,0.822389,0.862789,0.831154,0.899962,0.815488,0.828913,0.886157,0.8439,0.830955,0.933358,0.818194,
16256,529,2772,4914,0.840368,0.73053,0.858218,0.909354,0.879139,0.831652,0.766568,0.927082,0.74385,0.889194,0.884915,0.80777,0.866163,0.683044,0.816032,0.876684,0.819445,0.901708,0.820556,0.831455,0.888534,0.836096,0.835479,0.938473,0.826895,
780,529,2772,4914,0.840366,0.732953,0.859835,0.91025,0.878687,0.828382,0.768645,0.921938,0.744122,0.888908,0.88464,0.809914,0.867843,0.683734,0.814674,0.877198,0.821423,0.899001,0.819911,0.832344,0.888909,0.835272,0.835581,0.937944,0.826678,
1202,529,2772,4914,0.840364,0.733129,0.859306,0.909879,0.880843,0.830079,0.76344,0.92556,0.742446,0.889384,0.884839,0.809367,0.866591,0.682482,0.816084,0.875063,0.818954,0.903091,0.821114,0.833268,0.884609,0.835643,0.837536,0.938765,0.827262,
660,529,2772,4914,0.840363,0.746559,0.863602,0.917793,0.876666,0.818711,0.772773,0.924295,0.744233,0.891728,0.879686,0.81288,0.872693,0.679011,0.815026,0.867232,0.831087,0.898828,0.813283,0.834925,0.885009,0.835984,0.833104,0.936484,0.817131,
5671,529,2772,4914,0.840362,0.73707,0.85821,0.910441,0.877084,0.832284,0.78068,0.926047,0.73348,0.890205,0.880601,0.812232,0.870193,0.687233,0.82288,0.862173,0.83032,0.900336,0.815927,0.828325,0.886052,0.844558,0.830912,0.933599,0.817854,
2170,529,2772,4914,0.840362,0.734114,0.858872,0.909695,0.880334,0.829977,0.764082,0.925871,0.743724,0.889779,0.885397,0.809451,0.867049,0.681846,0.81606,0.874626,0.819225,0.90269,0.820662,0.832814,0.884624,0.835712,0.836954,0.938558,0.826561,
9629,529,2772,4914,0.840361,0.73442,0.856713,0.911419,0.875147,0.830653,0.782249,0.926499,0.734278,0.888509,0.879393,0.812218,0.873082,0.687376,0.823263,0.869467,0.831527,0.899548,0.814405,0.828793,0.88572,0.844142,0.830728,0.933038,0.816071,
9964,529,2772,4914,0.840359,0.73669,0.857004,0.910564,0.877054,0.832675,0.779838,0.926491,0.734965,0.890282,0.881824,0.811933,0.87065,0.685488,0.822603,0.863353,0.830898,0.900855,0.815993,0.827629,0.885887,0.843787,0.830313,0.93348,0.818372,
4274,529,2772,4914,0.840358,0.733855,0.859607,0.909994,0.880669,0.82969,0.764178,0.925258,0.742081,0.889571,0.884672,0.809556,0.866656,0.68268,0.816299,0.874278,0.819519,0.902799,0.820571,0.833492,0.884556,0.836036,0.837264,0.938615,0.826702,
2580,529,2772,4914,0.840356,0.746745,0.863479,0.917759,0.876332,0.81867,0.773785,0.924327,0.745185,0.891938,0.879684,0.812856,0.872656,0.679221,0.815277,0.866594,0.831136,0.898466,0.812873,0.83485,0.885059,0.836317,0.832837,0.936399,0.816106,
9962,529,2772,4914,0.840356,0.737635,0.858208,0.910357,0.876906,0.831872,0.780033,0.925744,0.734871,0.890411,0.880736,0.812314,0.870523,0.685718,0.822426,0.862726,0.831125,0.900443,0.815921,0.828545,0.885504,0.843998,0.831082,0.93303,0.818423,
4930,529,2772,4914,0.840354,0.732163,0.859846,0.910306,0.879065,0.829526,0.767976,0.923554,0.742142,0.888727,0.88374,0.809177,0.867096,0.684092,0.815295,0.876808,0.821013,0.900177,0.819999,0.832545,0.888658,0.835703,0.835891,0.938218,0.826787,
4936,529,2772,4914,0.840352,0.731422,0.85953,0.910154,0.879284,0.829859,0.767402,0.92378,0.742536,0.888643,0.883982,0.808908,0.866948,0.683857,0.815284,0.877278,0.820695,0.900488,0.820529,0.832157,0.888749,0.835304,0.836053,0.938281,0.827336,
4212,529,2772,4914,0.840352,0.735009,0.859706,0.910122,0.879799,0.828513,0.765495,0.924663,0.743525,0.889781,0.884979,0.810333,0.867284,0.682786,0.816243,0.873564,0.820503,0.901533,0.819746,0.833375,0.884708,0.836278,0.836841,0.937841,0.825806,
2945,529,2772,4914,0.840351,0.732986,0.859649,0.910246,0.87827,0.828629,0.769068,0.922694,0.743974,0.889227,0.884664,0.809767,0.867469,0.684194,0.815372,0.875826,0.821922,0.899051,0.819639,0.832319,0.888633,0.836202,0.835271,0.937148,0.826206,
6192,529,2772,4914,0.840349,0.735334,0.860053,0.910093,0.880136,0.828222,0.765633,0.923272,0.743554,0.889962,0.885277,0.810301,0.867322,0.682573,0.815844,0.873944,0.82056,0.901506,0.819902,0.833335,0.884729,0.835919,0.836843,0.938207,0.825847,
14945,529,2772,4914,0.840342,0.73627,0.857767,0.91065,0.876687,0.83273,0.780737,0.926098,0.73309,0.890301,0.881329,0.811684,0.869853,0.687456,0.823329,0.862043,0.83115,0.900816,0.815892,0.828076,0.885893,0.844842,0.830762,0.932848,0.817917,
7506,529,2772,4914,0.840339,0.736431,0.858599,0.911416,0.875118,0.828891,0.782311,0.924645,0.73374,0.888891,0.878758,0.812893,0.873048,0.687947,0.822364,0.869346,0.8319,0.898331,0.813689,0.829905,0.885977,0.8436,0.831683,0.932615,0.816038,
14681,529,2772,4914,0.840337,0.734405,0.857348,0.911457,0.875788,0.829882,0.780877,0.926445,0.735044,0.888943,0.880058,0.811876,0.872514,0.686772,0.822538,0.869885,0.830613,0.89952,0.814437,0.82921,0.885908,0.843189,0.831178,0.933783,0.816426,
12337,529,2772,4914,0.840336,0.734196,0.859548,0.909764,0.880346,0.829312,0.764691,0.924489,0.743533,0.889659,0.885605,0.809687,0.866647,0.68255,0.816082,0.874063,0.819481,0.902261,0.820512,0.833113,0.884691,0.83618,0.836843,0.938294,0.826521,
10588,529,2772,4914,0.84033,0.734988,0.857363,0.911798,0.874818,0.829443,0.782997,0.925534,0.734352,0.888728,0.879467,0.812536,0.873317,0.6878,0.823065,0.869398,0.832338,0.898613,0.813562,0.829063,0.886196,0.843849,0.830623,0.932792,0.815274,
13722,529,2772,4914,0.840329,0.735143,0.85775,0.911355,0.875811,0.830309,0.782445,0.92614,0.732118,0.888633,0.878111,0.812387,0.873083,0.687422,0.823278,0.869184,0.831892,0.899701,0.814256,0.82904,0.885432,0.844112,0.831186,0.933214,0.815897,
127,529,2772,4914,0.840325,0.732172,0.857809,0.909352,0.880296,0.83164,0.762421,0.928808,0.74388,0.889293,0.88564,0.808444,0.866006,0.68211,0.816492,0.874626,0.817345,0.903812,0.821222,0.832721,0.884761,0.836055,0.837013,0.938881,0.827009,
6820,529,2772,4914,0.840324,0.737931,0.858481,0.910665,0.876021,0.831187,0.781495,0.924673,0.734124,0.890656,0.881076,0.812555,0.870539,0.687454,0.822856,0.862072,0.831979,0.899488,0.814876,0.828707,0.886091,0.844676,0.830685,0.93238,0.817106,
8432,529,2772,4914,0.840324,0.734129,0.859465,0.910298,0.880399,0.828752,0.764102,0.923948,0.743411,0.889621,0.885669,0.809877,0.867179,0.682048,0.815709,0.874891,0.820327,0.902038,0.820564,0.833206,0.884589,0.835456,0.836942,0.938165,0.82698,
11728,529,2772,4914,0.840323,0.735573,0.857961,0.911846,0.875373,0.828805,0.781668,0.924296,0.733952,0.888864,0.879937,0.812806,0.873375,0.68718,0.822304,0.870134,0.832464,0.898556,0.814098,0.829274,0.885865,0.843132,0.831083,0.932665,0.816545,
12635,529,2772,4914,0.840323,0.73452,0.857803,0.911418,0.8755,0.830281,0.781663,0.926454,0.733165,0.888499,0.878802,0.812035,0.872586,0.68755,0.822953,0.869386,0.831162,0.899589,0.814256,0.829353,0.885942,0.844008,0.8314,0.933369,0.816058,
9880,529,2772,4914,0.840322,0.745924,0.862739,0.917607,0.877268,0.820195,0.772288,0.925634,0.743616,0.891557,0.878921,0.81197,0.87238,0.678275,0.815417,0.867343,0.830524,0.900034,0.81433,0.833988,0.884096,0.835958,0.833267,0.936583,0.817826,
9816,529,2772,4914,0.840321,0.745947,0.862791,0.917696,0.877161,0.820186,0.772488,0.925573,0.743593,0.891376,0.878842,0.812039,0.872464,0.678403,0.815356,0.867409,0.830579,0.899846,0.81424,0.833898,0.884252,0.835899,0.83336,0.936548,0.817754,
6698,529,2772,4914,0.840319,0.738736,0.859499,0.910148,0.875807,0.830842,0.782458,0.923899,0.73371,0.890474,0.87954,0.812932,0.870442,0.688221,0.822871,0.861398,0.832012,0.899051,0.815022,0.829221,0.885861,0.845116,0.831516,0.931702,0.817169,
2785,529,2772,4914,0.840317,0.737872,0.858877,0.910906,0.876015,0.830522,0.781144,0.924022,0.734062,0.890496,0.881198,0.812873,0.870773,0.687189,0.822544,0.862285,0.832599,0.899279,0.815109,0.828875,0.886112,0.844437,0.830928,0.931988,0.817504,
2881,529,2772,4914,0.840317,0.731643,0.859086,0.910356,0.878793,0.829502,0.767871,0.923248,0.743822,0.888817,0.884865,0.808975,0.866917,0.684178,0.815092,0.876962,0.820745,0.899762,0.820184,0.832088,0.88884,0.835504,0.835509,0.937915,0.826934,
5804,529,2772,4914,0.840316,0.737702,0.858001,0.910304,0.876569,0.832001,0.781295,0.925338,0.733745,0.890351,0.880641,0.812433,0.870738,0.686779,0.822906,0.862432,0.831593,0.900111,0.815373,0.827961,0.885919,0.844526,0.830553,0.932745,0.817566,
13596,529,2772,4914,0.840315,0.73638,0.858494,0.911085,0.87471,0.82889,0.783687,0.924638,0.734266,0.888708,0.878111,0.813016,0.873155,0.688082,0.822898,0.868551,0.832178,0.898193,0.813729,0.829634,0.885649,0.84433,0.831546,0.932209,0.815428,
6693,529,2772,4914,0.840315,0.737311,0.858288,0.910586,0.876185,0.831654,0.781667,0.92496,0.733646,0.890402,0.881056,0.812383,0.870251,0.688026,0.823057,0.861837,0.831396,0.899612,0.815264,0.828407,0.886316,0.844926,0.830609,0.93253,0.817184,
10056,529,2772,4914,0.840314,0.730367,0.858586,0.909772,0.879478,0.830835,0.766392,0.924739,0.74368,0.888405,0.884703,0.808213,0.866794,0.683003,0.815163,0.878206,0.819737,0.901158,0.82095,0.831433,0.888775,0.835061,0.835787,0.93867,0.827638,
10707,529,2772,4914,0.840311,0.733445,0.85658,0.911982,0.875732,0.830848,0.780452,0.927032,0.732845,0.888564,0.880417,0.811562,0.872666,0.687207,0.822965,0.870341,0.831043,0.900009,0.814453,0.828816,0.886171,0.843526,0.830572,0.933681,0.816552,
5657,529,2772,4914,0.840307,0.746295,0.862947,0.917439,0.877076,0.820345,0.773271,0.925804,0.743179,0.891543,0.87806,0.812088,0.872118,0.679063,0.815771,0.86612,0.830357,0.899844,0.814111,0.834085,0.88404,0.836609,0.833404,0.936436,0.817359,
6551,529,2772,4914,0.840303,0.733667,0.856494,0.911718,0.875601,0.830873,0.780507,0.927682,0.733816,0.888681,0.879697,0.811473,0.872112,0.687563,0.822957,0.869683,0.829897,0.899991,0.814368,0.829496,0.885941,0.843623,0.830937,0.934083,0.816425,
7718,529,2772,4914,0.840303,0.737315,0.857938,0.910376,0.876661,0.832388,0.781361,0.926253,0.733875,0.890455,0.880164,0.812123,0.870191,0.687094,0.823177,0.861659,0.83064,0.900308,0.815274,0.828346,0.885719,0.844752,0.830786,0.933372,0.817049,
2585,529,2772,4914,0.840301,0.746191,0.863051,0.917532,0.876552,0.819612,0.773403,0.924899,0.744375,0.891709,0.879241,0.812331,0.8723,0.679134,0.815467,0.866508,0.830672,0.899076,0.813755,0.834272,0.884667,0.836381,0.833029,0.936193,0.816861,
9028,529,2772,4914,0.840298,0.730967,0.858842,0.910264,0.879,0.829846,0.76657,0.923896,0.743934,0.888624,0.885647,0.808635,0.867032,0.683042,0.814667,0.878158,0.820107,0.900301,0.820297,0.831934,0.8891,0.834936,0.835453,0.938591,0.827303,
10581,529,2772,4914,0.840294,0.734726,0.857388,0.91174,0.874606,0.829355,0.781796,0.925398,0.735077,0.888691,0.880303,0.812285,0.872736,0.687902,0.822571,0.869663,0.831385,0.898457,0.813791,0.829415,0.886361,0.843758,0.830938,0.932674,0.816028,
665,529,2772,4914,0.840292,0.746036,0.863211,0.917557,0.87689,0.819562,0.772401,0.924717,0.743422,0.891488,0.879186,0.812394,0.872337,0.678982,0.815173,0.867136,0.830684,0.899361,0.814086,0.834377,0.884637,0.836062,0.833246,0.936244,0.817826,
539,529,2772,4914,0.84029,0.746194,0.863439,0.91746,0.876777,0.819671,0.773378,0.924773,0.742956,0.891296,0.878293,0.812473,0.872208,0.679702,0.815448,0.866549,0.830468,0.899129,0.813917,0.834636,0.884557,0.836517,0.833447,0.936246,0.817434,
10050,529,2772,4914,0.840288,0.731103,0.858883,0.909898,0.879162,0.830511,0.767023,0.924464,0.743178,0.888485,0.884461,0.808483,0.866915,0.683201,0.81515,0.877669,0.8201,0.900765,0.820311,0.831784,0.888708,0.835426,0.835622,0.938535,0.827087,
596,529,2772,4914,0.840286,0.74644,0.863567,0.917841,0.87651,0.818647,0.772972,0.924096,0.743919,0.89147,0.879511,0.812859,0.872722,0.679124,0.814907,0.867212,0.831121,0.898585,0.813132,0.834773,0.885136,0.835864,0.833109,0.936411,0.816933,
10714,529,2772,4914,0.840286,0.733623,0.856493,0.912032,0.875803,0.83089,0.78181,0.927054,0.731924,0.888572,0.879423,0.811801,0.873223,0.687038,0.823455,0.870019,0.832062,0.900109,0.814071,0.828369,0.885955,0.843615,0.830179,0.933726,0.81561,
8937,529,2772,4914,0.840284,0.737509,0.858486,0.910494,0.876363,0.831035,0.780185,0.924369,0.734316,0.890298,0.881582,0.812463,0.87049,0.686652,0.822212,0.862907,0.831691,0.899675,0.815894,0.828524,0.886048,0.844109,0.83088,0.932151,0.818489,
13848,529,2772,4914,0.840283,0.746244,0.863034,0.917426,0.877148,0.820226,0.77332,0.925659,0.743072,0.891518,0.878027,0.812001,0.872098,0.678901,0.81578,0.866313,0.830489,0.899849,0.814089,0.834046,0.883807,0.836535,0.833446,0.936465,0.817306,
5468,529,2772,4914,0.840283,0.736679,0.85857,0.911268,0.874408,0.828561,0.783536,0.924337,0.734622,0.888632,0.87799,0.813222,0.873419,0.687924,0.822564,0.868558,0.832617,0.897865,0.813354,0.829876,0.885795,0.843912,0.831641,0.932066,0.815378,
6672,529,2772,4914,0.840269,0.746748,0.863921,0.917526,0.876639,0.818841,0.773843,0.924161,0.743383,0.891725,0.878659,0.812782,0.872314,0.679637,0.815586,0.865894,0.831349,0.898791,0.812962,0.83483,0.884463,0.836622,0.833182,0.93624,0.816361,
8969,529,2772,4914,0.840268,0.731742,0.859477,0.909868,0.878853,0.829284,0.767776,0.922952,0.743783,0.888722,0.884861,0.809097,0.866938,0.683699,0.814921,0.876995,0.820533,0.899725,0.820381,0.832027,0.888743,0.835627,0.835553,0.937828,0.82705,
6020,529,2772,4914,0.840267,0.732386,0.858936,0.909783,0.878785,0.829717,0.767582,0.924146,0.743718,0.889009,0.884593,0.808999,0.867299,0.68288,0.815095,0.876824,0.820607,0.900003,0.819923,0.831743,0.888582,0.835522,0.835349,0.938208,0.82671,
9502,529,2772,4914,0.840266,0.735277,0.857716,0.911224,0.874579,0.830081,0.78396,0.925271,0.732638,0.888231,0.877953,0.812706,0.87325,0.688627,0.823395,0.868845,0.832269,0.898643,0.813656,0.829002,0.885954,0.844772,0.831027,0.932244,0.815061,
13929,529,2772,4914,0.840264,0.736258,0.857318,0.910213,0.877104,0.833273,0.780593,0.926603,0.732768,0.890086,0.880805,0.811615,0.870091,0.68659,0.823316,0.862182,0.830919,0.90126,0.816174,0.827219,0.885716,0.844712,0.830443,0.933098,0.81799,
13715,529,2772,4914,0.840264,0.734739,0.857715,0.91127,0.875642,0.830232,0.781105,0.926087,0.732712,0.888526,0.878979,0.812055,0.872444,0.687533,0.822753,0.869487,0.830851,0.89953,0.814511,0.829376,0.885609,0.844,0.831457,0.933102,0.816616,
3128,529,2772,4914,0.840263,0.734254,0.859089,0.909576,0.880401,0.829309,0.764567,0.924249,0.743991,0.889622,0.885254,0.809652,0.867081,0.682004,0.815733,0.874814,0.819364,0.902197,0.820757,0.832567,0.884495,0.835411,0.836938,0.938485,0.826499,
13185,529,2772,4914,0.840262,0.731569,0.859226,0.909784,0.878859,0.82986,0.767026,0.924479,0.743235,0.889041,0.885025,0.80864,0.86658,0.683291,0.815259,0.876458,0.820348,0.900399,0.820242,0.832045,0.88857,0.835967,0.835458,0.937897,0.82704,
4771,529,2772,4914,0.840262,0.738384,0.859684,0.910458,0.876234,0.830261,0.781108,0.923852,0.733225,0.890371,0.880186,0.812898,0.870393,0.687619,0.822415,0.861732,0.831893,0.899154,0.815225,0.829351,0.886018,0.844705,0.831382,0.932085,0.817659,
2726,529,2772,4914,0.840261,0.738647,0.859076,0.910659,0.875838,0.829992,0.780985,0.923863,0.735481,0.890647,0.880962,0.812931,0.870583,0.686966,0.821998,0.862269,0.831495,0.898582,0.814809,0.8295,0.886101,0.844119,0.83111,0.932364,0.817299,
479,529,2772,4914,0.840261,0.733673,0.856458,0.91187,0.875157,0.830846,0.781441,0.926944,0.733161,0.888185,0.879208,0.811818,0.872907,0.687383,0.822952,0.869824,0.831294,0.899772,0.8143,0.829054,0.88597,0.843547,0.830743,0.933603,0.816161,
2110,529,2772,4914,0.840259,0.733116,0.858132,0.909428,0.880231,0.830739,0.763681,0.926927,0.743913,0.889486,0.8853,0.808754,0.866268,0.682441,0.816276,0.874599,0.817848,0.903037,0.820778,0.832696,0.884677,0.835903,0.836827,0.938783,0.826388,
8793,529,2772,4914,0.840259,0.745455,0.8626,0.917737,0.877032,0.820205,0.771612,0.925805,0.743822,0.891417,0.879607,0.811718,0.872025,0.678309,0.815012,0.867523,0.829869,0.89985,0.814395,0.834003,0.884609,0.835743,0.833209,0.936612,0.818043,
4696,529,2772,4914,0.840258,0.746472,0.863581,0.917678,0.876966,0.819315,0.773048,0.924727,0.74253,0.891459,0.878293,0.812492,0.872426,0.67911,0.815415,0.866613,0.831082,0.89934,0.813514,0.834503,0.88442,0.836112,0.833425,0.93639,0.817275,
7640,529,2772,4914,0.840253,0.735456,0.857425,0.911572,0.875707,0.829382,0.781487,0.925642,0.734129,0.888978,0.879188,0.812384,0.873216,0.686349,0.822426,0.8697,0.83185,0.899231,0.814067,0.829095,0.885417,0.842793,0.830988,0.933427,0.816173,
7453,529,2772,4914,0.840251,0.734888,0.856859,0.911003,0.875082,0.830171,0.781809,0.926606,0.735603,0.888769,0.879277,0.811995,0.872512,0.687238,0.822691,0.869186,0.830174,0.899168,0.81417,0.829124,0.885747,0.843621,0.831035,0.933388,0.815906,
541,529,2772,4914,0.840248,0.746045,0.862891,0.917586,0.876547,0.819407,0.773087,0.924764,0.744509,0.891498,0.879325,0.812342,0.872328,0.679067,0.815063,0.866905,0.830205,0.898815,0.813809,0.834349,0.884828,0.836071,0.832977,0.936432,0.817105,
