flagA,flagB,flagC,flagD,psnrAverage,psnr0,psnr1,psnr2,psnr3,psnr4,psnr5,psnr6,psnr7,psnr8,psnr9,psnr10,psnr11,psnr12,psnr13,psnr14,psnr15,psnr16,psnr17,psnr18,psnr19,psnr20,psnr21,psnr22,psnr23,
12250,529,192,8720,28.0165,24.3985,30.4467,31.4947,30.9518,25.3618,25.5978,30.7034,21.7379,29.9915,29.626,27.3027,30.3126,22.4941,27.2693,29.1033,28.7256,31.1277,26.634,26.9993,29.3805,26.6164,28.6567,31.8908,25.5729,
4891,529,192,8720,28.0164,24.4453,30.4665,31.4767,30.9295,25.3461,25.64,30.6417,21.7849,29.9389,29.5419,27.3367,30.3066,22.5343,27.2586,28.9844,28.7293,31.1283,26.6406,27.0682,29.3587,26.649,28.712,31.8778,25.597,
12243,529,192,8720,28.0163,24.4035,30.4305,31.482,30.9421,25.3583,25.5879,30.7081,21.7582,29.9827,29.6303,27.3074,30.3311,22.4994,27.2534,29.0868,28.6968,31.1349,26.642,27.015,29.3859,26.6195,28.6631,31.893,25.5791,
3055,529,192,8720,28.0162,24.4622,30.3986,31.2914,30.9079,25.53,25.6732,30.6833,21.8621,29.9823,29.8636,27.3703,30.3056,22.5391,27.2876,28.4992,28.6281,31.0385,26.7255,26.9099,29.4999,26.6722,28.6971,32.0013,25.5603,
13211,529,192,8720,28.0161,24.4204,30.449,31.4779,30.9492,25.3535,25.6029,30.6947,21.7663,29.9669,29.5782,27.3206,30.3138,22.513,27.2557,29.0246,28.7045,31.1364,26.639,27.0408,29.3624,26.6355,28.6942,31.8962,25.5909,
4893,529,192,8720,28.0161,24.4464,30.4556,31.472,30.9187,25.3373,25.6363,30.636,21.8027,29.9566,29.5651,27.3344,30.3255,22.5285,27.2479,28.9921,28.7149,31.1153,26.6456,27.0723,29.3837,26.6382,28.6999,31.8677,25.5925,
6994,529,192,8720,28.016,24.4401,30.4803,31.4958,30.9214,25.3438,25.6316,30.6453,21.7718,29.9429,29.5685,27.3336,30.2849,22.529,27.2719,29.012,28.7567,31.1271,26.6323,27.0671,29.3397,26.6416,28.6971,31.8586,25.5916,
14100,529,192,8720,28.0159,24.4482,30.4765,31.4837,30.9111,25.3502,25.6509,30.6535,21.7895,29.923,29.5519,27.335,30.2871,22.5334,27.2781,29.0199,28.7587,31.1313,26.6345,27.0615,29.3102,26.6633,28.697,31.8457,25.5873,
3990,529,192,8720,28.0159,24.4384,30.4462,31.4776,30.9222,25.3417,25.6299,30.6525,21.7741,29.9744,29.6087,27.3282,30.3326,22.5191,27.2502,29.0489,28.7235,31.1127,26.6335,27.0469,29.3684,26.6417,28.671,31.8628,25.5765,
13077,529,192,8720,28.0158,24.4392,30.4594,31.4736,30.913,25.3446,25.631,30.6607,21.8025,29.9296,29.5716,27.3331,30.3125,22.5322,27.2577,29.0052,28.7183,31.1288,26.6439,27.0621,29.3555,26.6512,28.6986,31.8603,25.5949,
3925,529,192,8720,28.0156,24.432,30.4387,31.4745,30.9092,25.3416,25.6246,30.6436,21.7944,29.9682,29.6171,27.3225,30.3408,22.5166,27.2453,29.0436,28.7082,31.1121,26.6482,27.0476,29.4047,26.6262,28.672,31.8599,25.5831,
5019,529,192,8720,28.0156,24.4417,30.457,31.4777,30.938,25.3419,25.6186,30.6521,21.7742,29.9652,29.5638,27.3319,30.3125,22.5219,27.2509,28.9908,28.7227,31.1256,26.6411,27.0648,29.3621,26.6389,28.7029,31.884,25.5938,
14101,529,192,8720,28.0156,24.4379,30.4541,31.4705,30.9158,25.354,25.6341,30.677,21.7976,29.9357,29.5633,27.3289,30.3145,22.528,27.2626,29.0193,28.7122,31.1314,26.642,27.0537,29.3406,26.6537,28.6929,31.8657,25.5883,
5021,529,192,8720,28.0155,24.4424,30.448,31.4726,30.9276,25.333,25.6148,30.6464,21.7919,29.9833,29.5891,27.3297,30.3319,22.5152,27.2408,29.0005,28.7075,31.1126,26.6463,27.0677,29.3898,26.628,28.6902,31.8739,25.5894,
1882,529,192,8720,28.0155,24.4362,30.4738,31.4857,30.9193,25.3439,25.6441,30.612,21.7617,29.9334,29.5556,27.3282,30.2982,22.5246,27.2641,29.0544,28.7651,31.1263,26.6389,27.0558,29.362,26.64,28.6975,31.8634,25.5868,
2003,529,192,8720,28.0152,24.437,30.4503,31.4763,30.9216,25.3386,25.6147,30.631,21.7673,29.9465,29.5843,27.3278,30.3218,22.5174,27.2448,29.0524,28.7341,31.1318,26.6458,27.0584,29.3745,26.6337,28.6918,31.8739,25.5897,
7002,529,192,8720,28.0152,24.4252,30.4687,31.4941,30.9343,25.3493,25.624,30.6592,21.7619,29.9657,29.5748,27.3224,30.2968,22.5184,27.2687,29.0233,28.7368,31.1191,26.6318,27.0506,29.3627,26.6264,28.6899,31.8734,25.5867,
4053,529,192,8720,28.0152,24.4256,30.43,31.4761,30.9187,25.3384,25.6011,30.6595,21.7819,29.994,29.6439,27.316,30.348,22.5028,27.2387,29.0573,28.7005,31.111,26.6486,27.038,29.4132,26.6146,28.6591,31.8696,25.5777,
3862,529,192,8720,28.0151,24.4434,30.4545,31.4751,30.9108,25.3436,25.6514,30.6362,21.7849,29.9476,29.5818,27.3329,30.3248,22.5321,27.2558,29.0334,28.7302,31.1106,26.6319,27.0547,29.3589,26.6517,28.6824,31.8535,25.5809,
8019,529,192,8720,28.0151,24.4273,30.4459,31.4798,30.9308,25.3577,25.6172,30.6853,21.7733,29.9617,29.5715,27.3214,30.3177,22.518,27.2605,29.0264,28.7043,31.1299,26.6378,27.0497,29.3575,26.6326,28.6868,31.883,25.5862,
2901,529,192,8720,28.0151,24.4346,30.4447,31.4761,30.9048,25.3294,25.6209,30.6231,21.8011,29.9632,29.6239,27.3274,30.3367,22.5205,27.2377,29.0275,28.713,31.1074,26.6497,27.0603,29.416,26.6218,28.6779,31.8543,25.5902,
11220,529,192,8720,28.0151,24.4186,30.4506,31.4915,30.9179,25.3345,25.6006,30.6554,21.7724,29.9752,29.65,27.3175,30.3149,22.5046,27.2534,29.0711,28.7364,31.1155,26.6419,27.0356,29.3892,26.6192,28.6618,31.8515,25.582,
16157,529,192,8720,28.015,24.4047,30.4278,31.472,30.9426,25.3656,25.6071,30.7298,21.789,29.9997,29.6035,27.3068,30.3357,22.5019,27.2583,29.0427,28.6611,31.1172,26.6387,27.0193,29.3841,26.6205,28.6643,31.8933,25.5739,
8154,529,192,8720,28.0149,24.4159,30.4522,31.4948,30.9509,25.3583,25.6032,30.697,21.7409,29.9975,29.5915,27.3101,30.3067,22.4987,27.27,29.0552,28.7258,31.1236,26.6288,27.0276,29.3572,26.6178,28.6693,31.8906,25.5737,
8764,529,192,8720,28.0149,24.541,30.473,31.5012,30.9925,25.4043,25.5648,30.7749,21.843,29.9637,29.5559,27.3792,30.153,22.5188,27.3271,28.6208,28.79,31.2045,26.6853,27.0714,29.0845,26.6966,28.7098,31.8852,25.6161,
4060,529,192,8720,28.0148,24.4199,30.4388,31.4886,30.9283,25.3405,25.6103,30.6537,21.7621,30.0014,29.6384,27.3112,30.3319,22.497,27.252,29.0741,28.7299,31.1044,26.6406,27.0231,29.4072,26.6107,28.6528,31.8663,25.5712,
10194,529,192,8720,28.0147,24.427,30.4705,31.4901,30.9239,25.3463,25.6181,30.6471,21.7497,29.9302,29.5828,27.3233,30.2915,22.5158,27.2672,29.0784,28.7642,31.1386,26.6362,27.0399,29.3375,26.6421,28.6861,31.8614,25.5857,
15259,529,192,8720,28.0147,24.4022,30.4342,31.4798,30.9597,25.3621,25.5863,30.7286,21.7633,30.0019,29.6086,27.3092,30.3173,22.5022,27.2571,29.0249,28.6788,31.126,26.6362,27.0203,29.3716,26.6205,28.675,31.9032,25.5828,
3029,529,192,8720,28.0146,24.429,30.4364,31.4785,30.914,25.3258,25.598,30.6358,21.7891,29.9894,29.6486,27.3221,30.3436,22.5072,27.2312,29.0397,28.7057,31.1062,26.65,27.053,29.4233,26.6109,28.6665,31.8622,25.5855,
3036,529,192,8720,28.0146,24.4236,30.4461,31.49,30.9222,25.328,25.6068,30.6304,21.7706,29.9986,29.644,27.3177,30.3283,22.5012,27.2442,29.0551,28.7336,31.0999,26.6426,27.0404,29.419,26.6069,28.6619,31.8594,25.5799,
13085,529,192,8720,28.0145,24.4253,30.4478,31.4711,30.9258,25.3468,25.6214,30.6723,21.7941,29.9553,29.5756,27.3224,30.3243,22.5204,27.2512,29.0169,28.6956,31.1219,26.6425,27.0488,29.3783,26.6338,28.6907,31.8752,25.5894,
8147,529,192,8720,28.0144,24.4212,30.4356,31.481,30.9415,25.355,25.5932,30.7017,21.7602,29.9878,29.5958,27.3151,30.3251,22.504,27.2538,29.0391,28.6964,31.1303,26.6366,27.0411,29.3631,26.6207,28.6744,31.8924,25.5809,
9170,529,192,8720,28.0143,24.4285,30.4758,31.4922,30.9195,25.3356,25.6142,30.6304,21.7554,29.9246,29.5903,27.3269,30.2888,22.5192,27.2599,29.0626,28.7673,31.1351,26.6379,27.0484,29.3516,26.6387,28.6919,31.857,25.5921,
14109,529,192,8720,28.0143,24.4232,30.4423,31.4676,30.9305,25.3566,25.6237,30.691,21.7893,29.9611,29.5673,27.3179,30.3276,22.5145,27.2568,29.0335,28.6894,31.125,26.64,27.0392,29.3646,26.6365,28.684,31.8811,25.5806,
6098,529,192,8720,28.0142,24.4439,30.4767,31.4906,30.925,25.3437,25.6236,30.6437,21.7526,29.938,29.553,27.3299,30.2869,22.5201,27.2687,29.0362,28.7652,31.1351,26.6313,27.0652,29.32,26.6438,28.6968,31.8636,25.5872,
13213,529,192,8720,28.0141,24.4202,30.4394,31.4721,30.936,25.3429,25.5983,30.6858,21.7828,29.9824,29.6009,27.3168,30.331,22.506,27.2442,29.0297,28.6876,31.1207,26.642,27.0432,29.3854,26.6232,28.68,31.8826,25.5846,
1874,529,192,8720,28.0141,24.4472,30.4826,31.4863,30.9046,25.3383,25.65,30.5982,21.7678,29.9066,29.55,27.3374,30.2849,22.534,27.2656,29.0391,28.7818,31.1292,26.6371,27.0661,29.3369,26.6528,28.7031,31.8468,25.5911,
14237,529,192,8720,28.014,24.417,30.4319,31.4705,30.9417,25.3533,25.6002,30.7079,21.777,29.9888,29.5934,27.3111,30.3361,22.4994,27.2499,29.0476,28.6806,31.1232,26.6398,27.0309,29.3723,26.6253,28.6719,31.8909,25.5759,
10202,529,192,8720,28.0139,24.4124,30.4585,31.4882,30.9368,25.3504,25.6097,30.6607,21.7391,29.954,29.5899,27.3121,30.3044,22.5038,27.2635,29.0927,28.7454,31.1319,26.6347,27.022,29.361,26.6277,28.6769,31.8785,25.5797,
978,529,192,8720,28.0139,24.4453,30.4805,31.4912,30.912,25.3239,25.6247,30.5934,21.7628,29.9268,29.58,27.3365,30.2895,22.5243,27.2525,29.0364,28.7798,31.1257,26.6394,27.0711,29.357,26.638,28.6988,31.8498,25.5939,
11092,529,192,8720,28.0138,24.4239,30.4594,31.4878,30.9064,25.3359,25.6235,30.6371,21.7833,29.948,29.622,27.3227,30.3073,22.5179,27.2583,29.0531,28.7425,31.113,26.6398,27.0428,29.3784,26.6289,28.6732,31.8413,25.5856,
4059,529,192,8720,28.0135,24.4093,30.4255,31.4776,30.9439,25.3492,25.5951,30.6758,21.7548,30.0038,29.6215,27.307,30.3422,22.4955,27.2424,29.065,28.6946,31.113,26.6413,27.019,29.4092,26.6076,28.662,31.8957,25.5742,
2907,529,192,8720,28.0135,24.4189,30.4409,31.4783,30.9271,25.3403,25.6153,30.6372,21.775,29.9719,29.6037,27.3189,30.3296,22.5146,27.2418,29.0328,28.7061,31.1088,26.6445,27.042,29.4112,26.6151,28.6827,31.8781,25.5882,
15279,529,192,8720,28.0133,24.4441,30.3945,31.2786,30.9221,25.5612,25.6545,30.7625,21.8645,29.976,29.8565,27.3608,30.2837,22.5296,27.3037,28.468,28.5935,31.0515,26.7156,26.8934,29.4644,26.6819,28.6941,32.014,25.5503,
9788,529,192,8720,28.0133,24.5317,30.4624,31.5,31.0028,25.412,25.5518,30.795,21.8368,29.9799,29.5508,27.3728,30.1507,22.5061,27.3286,28.6406,28.7742,31.2108,26.6858,27.0585,29.0691,26.6859,28.7017,31.9006,25.6096,
9178,529,192,8720,28.0132,24.4148,30.4642,31.4902,30.9305,25.339,25.6058,30.6413,21.745,29.9491,29.5973,27.3161,30.2999,22.5078,27.2559,29.0742,28.7488,31.1275,26.6377,27.0328,29.3732,26.6231,28.6835,31.8716,25.5861,
6106,529,192,8720,28.0131,24.4299,30.4645,31.4887,30.9378,25.3473,25.6153,30.6569,21.7426,29.9617,29.558,27.319,30.2992,22.5085,27.265,29.0489,28.7461,31.1282,26.6302,27.0484,29.3407,26.6292,28.6887,31.879,25.5807,
6995,529,192,8720,28.013,24.429,30.4504,31.4808,30.9238,25.3453,25.6145,30.6611,21.7776,29.9517,29.5776,27.3249,30.3117,22.5232,27.253,29.0062,28.7102,31.1237,26.6375,27.0572,29.3653,26.6291,28.6921,31.8733,25.5922,
7130,529,192,8720,28.0129,24.4184,30.4588,31.4947,30.9429,25.3445,25.6008,30.6698,21.7468,29.9888,29.5966,27.3155,30.3001,22.5041,27.2619,29.0312,28.7306,31.1162,26.6298,27.04,29.365,26.6148,28.6778,31.8793,25.581,
11100,529,192,8720,28.0128,24.4075,30.4458,31.487,30.9199,25.3407,25.6143,30.6527,21.7728,29.9704,29.6293,27.3108,30.319,22.5066,27.2547,29.0689,28.7217,31.1065,26.6395,27.0231,29.4031,26.6125,28.6635,31.8572,25.5802,
3870,529,192,8720,28.0128,24.4285,30.4417,31.4716,30.9227,25.3463,25.6425,30.6469,21.7737,29.9692,29.5872,27.321,30.3362,22.5201,27.2498,29.0457,28.7084,31.1023,26.6302,27.0345,29.3808,26.6348,28.6717,31.8678,25.5735,
636,529,192,8720,28.0128,24.5484,30.4731,31.5026,30.9846,25.3938,25.5649,30.757,21.826,29.9624,29.5559,27.3795,30.1729,22.5159,27.3179,28.6166,28.7984,31.1967,26.6795,27.0646,29.1155,26.6887,28.7035,31.874,25.6139,
1875,529,192,8720,28.0127,24.4398,30.459,31.4731,30.9065,25.34,25.6359,30.6134,21.7754,29.9172,29.5586,27.3303,30.3117,22.5294,27.2495,29.0359,28.7398,31.1269,26.6434,27.0594,29.3635,26.6424,28.6991,31.8625,25.5911,
7124,529,192,8720,28.0126,24.4351,30.4563,31.4907,30.9172,25.3298,25.6057,30.6469,21.7738,29.979,29.6167,27.3235,30.3092,22.5084,27.253,29.0252,28.7365,31.1084,26.6348,27.0592,29.3691,26.619,28.672,31.8518,25.5815,
10074,529,192,8720,28.0125,24.4173,30.4659,31.485,30.925,25.352,25.6314,30.643,21.7504,29.9259,29.5625,27.3168,30.2952,22.5169,27.2678,29.0756,28.751,31.1305,26.6333,27.0286,29.3507,26.6375,28.6871,31.8677,25.583,
2966,529,192,8720,28.0125,24.4401,30.4515,31.477,30.914,25.3266,25.6255,30.6244,21.7782,29.9652,29.6111,27.3307,30.3254,22.5221,27.2407,29.0254,28.7277,31.1027,26.6331,27.0571,29.3745,26.637,28.6763,31.8521,25.5814,
986,529,192,8720,28.0124,24.4329,30.4696,31.4882,30.9215,25.3264,25.6174,30.6002,21.7532,29.9501,29.5851,27.3266,30.2992,22.5142,27.2478,29.0466,28.7624,31.1173,26.639,27.0565,29.3765,26.6233,28.6921,31.8622,25.5888,
15261,529,192,8720,28.0124,24.4004,30.4233,31.4747,30.946,25.3498,25.5812,30.7192,21.78,30.0171,29.6342,27.3044,30.3356,22.4937,27.2444,29.0303,28.6602,31.1102,26.6395,27.0198,29.399,26.6069,28.6586,31.8915,25.5765,
10195,529,192,8720,28.0123,24.4169,30.4415,31.4752,30.9267,25.3471,25.6008,30.6648,21.7567,29.94,29.592,27.3151,30.3199,22.5088,27.2476,29.075,28.7183,31.1356,26.6414,27.0314,29.3657,26.631,28.6804,31.8791,25.5847,
9852,529,192,8720,28.0123,24.5287,30.4538,31.5035,31.0037,25.4098,25.5379,30.8036,21.8239,29.9897,29.5623,27.366,30.1647,22.4954,27.3222,28.6567,28.7674,31.2104,26.6841,27.046,29.0875,26.6731,28.6913,31.9058,25.6073,
7123,529,192,8720,28.0122,24.4234,30.4412,31.482,30.9331,25.3414,25.5911,30.6752,21.7649,29.9775,29.6015,27.3191,30.3183,22.5093,27.2464,29.0161,28.7027,31.1227,26.6368,27.0507,29.3705,26.6181,28.6811,31.8816,25.5875,
2838,529,192,8720,28.012,24.4443,30.4585,31.4745,30.9038,25.3298,25.6468,30.6123,21.788,29.9394,29.5846,27.3352,30.3187,22.5344,27.2461,29.0134,28.734,31.1027,26.6313,27.0621,29.3654,26.6467,28.6862,31.8438,25.5853,
5978,529,192,8720,28.0119,24.4344,30.4722,31.4857,30.9262,25.3493,25.6374,30.6396,21.7536,29.9334,29.5319,27.324,30.291,22.5216,27.2691,29.0331,28.7516,31.127,26.629,27.0541,29.3321,26.6391,28.698,31.8682,25.5843,
15314,529,192,8720,28.0119,24.4112,30.4617,31.4962,30.9366,25.3496,25.5908,30.6915,21.7474,29.9642,29.6033,27.3129,30.2846,22.5055,27.2679,29.0497,28.7304,31.1291,26.6281,27.0318,29.3381,26.622,28.6757,31.8733,25.5841,
11099,529,192,8720,28.0119,24.395,30.4312,31.4777,30.9353,25.351,25.5982,30.6783,21.7641,29.9698,29.6152,27.3049,30.3291,22.5055,27.2459,29.0623,28.6867,31.1166,26.6409,27.0142,29.4089,26.6099,28.6722,31.8874,25.5843,
9050,529,192,8720,28.0119,24.4185,30.4713,31.4865,30.9204,25.3412,25.6271,30.6253,21.7556,29.9208,29.5704,27.3208,30.2917,22.5207,27.2604,29.0598,28.7538,31.1259,26.6356,27.0372,29.3637,26.6333,28.6926,31.8624,25.5894,
6996,529,192,8720,28.0118,24.4399,30.4646,31.4876,30.9057,25.3311,25.6281,30.6302,21.7854,29.953,29.5892,27.3286,30.302,22.5215,27.258,29.0103,28.7423,31.1062,26.6334,27.0659,29.359,26.6291,28.6829,31.8423,25.5856,
12123,529,192,8720,28.0117,24.3915,30.4245,31.4748,30.9407,25.3618,25.6005,30.6998,21.7574,29.9761,29.6076,27.2989,30.3334,22.4987,27.2509,29.0825,28.6801,31.1206,26.638,27.0009,29.3981,26.6114,28.6628,31.8958,25.5747,
1660,529,192,8720,28.0117,24.5391,30.4632,31.5025,30.9953,25.4023,25.5533,30.7797,21.8178,29.977,29.5509,27.3735,30.1719,22.5051,27.321,28.6347,28.7845,31.2047,26.6789,27.0501,29.1016,26.6806,28.6954,31.89,25.6077,
2004,529,192,8720,28.0115,24.4441,30.4617,31.4819,30.9011,25.3243,25.6261,30.5993,21.7702,29.941,29.5933,27.3288,30.3092,22.5161,27.2486,29.0506,28.7649,31.1146,26.6408,27.0607,29.3623,26.6323,28.6802,31.8403,25.5837,
5074,529,192,8720,28.0115,24.4447,30.4802,31.4909,30.9182,25.3303,25.6189,30.6214,21.7561,29.9281,29.5583,27.333,30.2827,22.5223,27.2595,29.0181,28.768,31.128,26.6306,27.0704,29.3297,26.6386,28.701,31.8545,25.5917,
11093,529,192,8720,28.0115,24.4118,30.435,31.4744,30.9093,25.3372,25.6054,30.6554,21.79,29.9583,29.6326,27.3135,30.3326,22.5114,27.2403,29.0505,28.6932,31.1112,26.6453,27.0331,29.407,26.6163,28.6675,31.8578,25.5857,
9171,529,192,8720,28.0114,24.4186,30.447,31.4768,30.9216,25.3354,25.5971,30.6441,21.7615,29.9342,29.5995,27.3191,30.315,22.5128,27.2413,29.0571,28.7226,31.1314,26.643,27.04,29.3774,26.6266,28.6867,31.8726,25.592,
6099,529,192,8720,28.0113,24.4337,30.4471,31.4759,30.9279,25.3444,25.6063,30.6611,21.7585,29.9469,29.5602,27.3225,30.3146,22.5134,27.2496,29.0312,28.7187,31.1323,26.6363,27.0564,29.3454,26.6315,28.6918,31.8804,25.5861,
858,529,192,8720,28.0113,24.4359,30.4761,31.4853,30.911,25.3288,25.638,30.5876,21.7633,29.9228,29.5605,27.3303,30.2922,22.5258,27.2529,29.033,28.7667,31.1158,26.6374,27.0598,29.3685,26.6325,28.7002,31.8545,25.5917,
8830,529,192,8720,28.0112,24.5305,30.4494,31.4925,31.0001,25.4055,25.5416,30.8092,21.8239,29.9766,29.5505,27.3683,30.1896,22.5064,27.3095,28.6383,28.742,31.2052,26.676,27.0633,29.0959,26.6823,28.7016,31.8981,25.6126,
1596,529,192,8720,28.0112,24.541,30.4708,31.4988,30.9937,25.4031,25.5664,30.7691,21.8288,29.965,29.5378,27.3784,30.1562,22.5156,27.3265,28.616,28.7908,31.2011,26.6794,27.0607,29.0806,26.692,28.7047,31.8831,25.6089,
11221,529,192,8720,28.011,24.4049,30.4262,31.4764,30.9195,25.3341,25.5809,30.6709,21.7773,29.9849,29.6594,27.3071,30.3399,22.4967,27.2336,29.0645,28.6852,31.1091,26.6455,27.0236,29.4159,26.6048,28.6546,31.8673,25.5808,
11228,529,192,8720,28.0108,24.3995,30.4354,31.4881,30.9288,25.3369,25.5904,30.6656,21.7575,29.994,29.6543,27.3026,30.3239,22.4919,27.2473,29.0813,28.7142,31.103,26.6377,27.0092,29.4098,26.6004,28.6489,31.8651,25.5742,
15186,529,192,8720,28.0108,24.4168,30.4693,31.493,30.9246,25.3503,25.6139,30.6729,21.7587,29.9356,29.5765,27.3184,30.2778,22.5193,27.2725,29.0348,28.7366,31.1254,26.6271,27.0385,29.3291,26.633,28.6855,31.8624,25.5872,
8824,529,192,8720,28.0108,24.5417,30.4913,31.5135,30.9907,25.3963,25.5548,30.7405,21.825,29.9519,29.5458,27.3754,30.1182,22.5088,27.3308,28.6288,28.8255,31.2058,26.6832,27.0712,29.0703,26.6855,28.7129,31.8772,25.6143,
979,529,192,8720,28.0107,24.4367,30.4558,31.4759,30.9127,25.3236,25.6094,30.6046,21.769,29.9347,29.5867,27.3292,30.3136,22.519,27.2347,29.0298,28.7364,31.1206,26.6443,27.0628,29.3798,26.6267,28.6945,31.8623,25.5943,
8148,529,192,8720,28.0107,24.4311,30.4478,31.4884,30.9196,25.3397,25.6077,30.6643,21.7639,29.9806,29.6085,27.3166,30.3091,22.5035,27.2581,29.0387,28.7307,31.1095,26.6315,27.042,29.3527,26.6203,28.6629,31.8555,25.5738,
12244,529,192,8720,28.0106,24.4132,30.441,31.4877,30.9178,25.3423,25.6025,30.6668,21.7599,29.9716,29.6387,27.3088,30.3122,22.499,27.2565,29.0805,28.7301,31.111,26.636,27.0157,29.3691,26.6188,28.6508,31.8516,25.5723,
980,529,192,8720,28.0105,24.4461,30.4677,31.4835,30.8967,25.3118,25.6211,30.5804,21.7763,29.9374,29.5993,27.3327,30.3053,22.5176,27.2402,29.0369,28.7673,31.1089,26.6418,27.0713,29.3751,26.627,28.6857,31.8335,25.5889,
8820,529,192,8720,28.0105,24.5359,30.471,31.5034,30.9788,25.3888,25.5458,30.7592,21.8333,29.9562,29.5635,27.3763,30.1568,22.5093,27.3132,28.652,28.788,31.2048,26.6814,27.0683,29.0894,26.6799,28.702,31.879,25.616,
9042,529,192,8720,28.0105,24.4306,30.4803,31.4869,30.9052,25.3353,25.6342,30.6108,21.7619,29.8942,29.564,27.3292,30.2789,22.5306,27.2623,29.0439,28.7716,31.128,26.634,27.0481,29.3392,26.6468,28.6983,31.8447,25.5927,
10066,529,192,8720,28.0105,24.4298,30.4764,31.4845,30.9077,25.3455,25.6385,30.6249,21.7572,29.8989,29.5551,27.3253,30.2805,22.5274,27.2693,29.0559,28.7687,31.1306,26.6318,27.0402,29.3247,26.6501,28.6928,31.8485,25.5872,
1883,529,192,8720,28.0104,24.4264,30.4441,31.4692,30.9193,25.3412,25.6271,30.6198,21.7663,29.9398,29.5616,27.3195,30.3233,22.5171,27.2425,29.0473,28.7196,31.1174,26.6425,27.0451,29.3838,26.6261,28.691,31.8762,25.5844,
850,529,192,8720,28.0104,24.4469,30.485,31.4867,30.8977,25.3244,25.6439,30.5763,21.7696,29.8977,29.5539,27.3381,30.2794,22.5347,27.2553,29.0207,28.7834,31.1221,26.6352,27.0701,29.3452,26.6458,28.7049,31.8379,25.5944,
7004,529,192,8720,28.0104,24.4236,30.4512,31.4866,30.9184,25.3362,25.6194,30.6442,21.7745,29.975,29.5958,27.3166,30.3133,22.5099,27.2546,29.0228,28.7213,31.0999,26.6331,27.0473,29.3826,26.6127,28.6734,31.8563,25.58,
11158,529,192,8720,28.0103,24.4175,30.4419,31.4771,30.9206,25.3373,25.6104,30.6611,21.7666,29.962,29.623,27.3178,30.3228,22.5138,27.2443,29.0523,28.7096,31.1092,26.6293,27.0282,29.369,26.6326,28.6658,31.8582,25.5781,
16285,529,192,8720,28.0103,24.3947,30.4128,31.4712,30.9513,25.3598,25.5799,30.7429,21.7703,30.021,29.626,27.2961,30.34,22.4846,27.2479,29.0506,28.6509,31.1103,26.6345,27.0014,29.3852,26.6063,28.6469,31.8993,25.5647,
3933,529,192,8720,28.0103,24.4133,30.4235,31.47,30.9177,25.3412,25.6135,30.6493,21.7807,29.9864,29.6202,27.3074,30.3502,22.5018,27.2371,29.0527,28.684,31.0967,26.6448,27.0237,29.4233,26.6057,28.6587,31.8718,25.5725,
3998,529,192,8720,28.0101,24.4207,30.4314,31.4724,30.9307,25.3418,25.6194,30.6568,21.7585,29.9913,29.6106,27.313,30.3414,22.505,27.2414,29.0549,28.7013,31.0976,26.6287,27.0202,29.3859,26.6228,28.6568,31.8735,25.5675,
5970,529,192,8720,28.0101,24.4463,30.4818,31.4859,30.9088,25.3429,25.6437,30.6221,21.7597,29.906,29.526,27.3327,30.2771,22.5316,27.2704,29.0171,28.7693,31.1286,26.6276,27.0646,29.3074,26.6516,28.7033,31.8506,25.5878,
5082,529,192,8720,28.01,24.4311,30.469,31.4885,30.9294,25.3337,25.6111,30.6308,21.746,29.9522,29.5632,27.322,30.2927,22.5118,27.2552,29.0273,28.7488,31.119,26.6308,27.0563,29.3495,26.6235,28.6932,31.8681,25.5861,
2011,529,192,8720,28.01,24.4213,30.4353,31.4713,30.9289,25.3367,25.6046,30.633,21.7543,29.9659,29.5862,27.3142,30.3306,22.5034,27.235,29.0592,28.7125,31.1158,26.6422,27.0388,29.3907,26.6152,28.6799,31.8842,25.58,
8027,529,192,8720,28.01,24.4087,30.4301,31.4747,30.9399,25.3586,25.6054,30.6941,21.7593,29.9818,29.5728,27.3064,30.3273,22.5031,27.2523,29.0345,28.6798,31.1162,26.6325,27.0272,29.3746,26.6121,28.6749,31.896,25.5763,
2012,529,192,8720,28.0099,24.4304,30.4485,31.4804,30.9126,25.3278,25.6185,30.609,21.7599,29.9628,29.6001,27.3175,30.3207,22.5043,27.2439,29.0639,28.7462,31.106,26.6396,27.0426,29.3839,26.6168,28.6708,31.8545,25.5765,
15194,529,192,8720,28.0099,24.3993,30.4572,31.4917,30.9388,25.3563,25.6045,30.6909,21.748,29.9602,29.5828,27.3064,30.2898,22.507,27.2695,29.0475,28.7153,31.1202,26.6258,27.0198,29.3531,26.6164,28.6767,31.8783,25.5814,
3863,529,192,8720,28.0098,24.4303,30.4276,31.4575,30.9103,25.3415,25.6323,30.6483,21.789,29.9549,29.5895,27.3234,30.3493,22.5241,27.2329,29.0272,28.6791,31.1034,26.6359,27.0426,29.3824,26.6357,28.6744,31.867,25.5777,
2909,529,192,8720,28.0098,24.4172,30.4298,31.4713,30.913,25.328,25.6102,30.6258,21.7877,29.9818,29.6264,27.3134,30.3448,22.5065,27.2291,29.0344,28.6892,31.0922,26.6467,27.0389,29.433,26.6017,28.6668,31.8647,25.5816,
