flagA,flagB,flagC,flagD,psnrAverage,psnr0,psnr1,psnr2,psnr3,psnr4,psnr5,psnr6,psnr7,psnr8,psnr9,psnr10,psnr11,psnr12,psnr13,psnr14,psnr15,psnr16,psnr17,psnr18,psnr19,psnr20,psnr21,psnr22,psnr23,
2340,6456,192,8720,27.9259,24.2227,30.199,30.5891,30.6693,24.8938,25.8293,30.7117,22.3427,30.0471,30.4043,27.2653,29.9784,22.3698,27.19,29.1524,28.6941,30.9059,26.6237,26.771,29.0022,26.925,28.5996,31.7046,25.1318,
2340,993,192,8720,27.9259,24.3068,30.1645,30.5828,30.6302,24.9071,25.8896,30.6994,22.3199,30.0588,30.4032,27.2675,30.1634,22.4089,27.1933,28.682,28.6421,30.8004,26.6284,26.6914,29.3992,26.8853,28.6132,31.6954,25.1884,
2340,10739,192,8720,27.9259,24.1714,30.1196,30.5968,30.6986,24.9229,25.7551,30.8286,22.2837,30.1117,30.4793,27.2562,30.0233,22.337,27.1846,29.1297,28.5979,30.9051,26.6188,26.7697,29.023,26.9011,28.5675,31.8165,25.123,
2340,3390,192,8720,27.9259,24.2013,30.1601,30.5635,30.6905,24.9201,25.7998,30.8017,22.3214,30.0586,30.4084,27.2569,30.0364,22.3564,27.1716,29.1506,28.6163,30.9164,26.6278,26.746,29.0315,26.9159,28.5935,31.7609,25.115,
2340,1334,192,8720,27.9258,24.2088,30.1703,30.5609,30.6635,24.8845,25.8248,30.7604,22.3393,30.0313,30.4117,27.2697,30.0297,22.3756,27.1758,29.1474,28.6488,30.9143,26.6196,26.7633,29.0571,26.9303,28.593,31.7074,25.1327,
2340,14120,192,8720,27.9258,24.3008,30.1857,30.5872,30.6263,24.9117,25.8857,30.7648,22.3331,30.0558,30.383,27.2567,30.1225,22.3964,27.2041,28.7558,28.6465,30.8135,26.6278,26.6541,29.3422,26.8786,28.6085,31.7034,25.1755,
2340,812,192,8720,27.9258,24.3149,30.1941,30.5715,30.6201,24.9072,25.908,30.681,22.3499,30.0274,30.3503,27.2664,30.1596,22.4168,27.1827,28.724,28.6432,30.81,26.6379,26.6872,29.3842,26.8876,28.6296,31.68,25.1854,
2340,6580,192,8720,27.9258,24.1885,30.1721,30.5939,30.6941,24.9213,25.7926,30.7532,22.3061,30.0473,30.4192,27.2591,29.9806,22.3593,27.1923,29.1686,28.6566,30.9187,26.6239,26.7736,28.9972,26.9169,28.59,31.762,25.1321,
2340,14114,192,8720,27.9257,24.298,30.1692,30.5825,30.6244,24.9048,25.8813,30.7881,22.3326,30.0424,30.3905,27.2622,30.1342,22.4041,27.2016,28.7326,28.6297,30.8201,26.621,26.6584,29.353,26.8887,28.6013,31.7192,25.1781,
2340,8508,192,8720,27.9257,24.2142,30.182,30.5735,30.6564,24.8898,25.8284,30.7432,22.3251,30.0485,30.418,27.2639,30.0197,22.3658,27.1838,29.1746,28.672,30.9012,26.6217,26.7613,29.0388,26.9264,28.5873,31.6944,25.1271,
2340,8500,192,8720,27.9257,24.2126,30.1841,30.5767,30.6471,24.8807,25.8312,30.7303,22.329,30.0308,30.4136,27.2706,30.0032,22.3742,27.1898,29.1671,28.6828,30.9045,26.6209,26.7795,29.0408,26.932,28.5884,31.687,25.139,
2340,8633,192,8720,27.9256,24.203,30.1556,30.5896,30.675,24.8942,25.8026,30.756,22.3133,30.1085,30.465,27.2661,30.0288,22.3523,27.1798,29.145,28.6549,30.8931,26.6203,26.7559,29.0143,26.9141,28.5804,31.7227,25.1248,
2340,4898,192,8720,27.9256,24.3084,30.1868,30.5746,30.6193,24.8797,25.9053,30.7195,22.3574,30.0155,30.3775,27.2691,30.1276,22.4236,27.1944,28.7072,28.654,30.8187,26.618,26.6893,29.3807,26.9029,28.6158,31.6797,25.1898,
2340,8506,192,8720,27.9256,24.2237,30.1803,30.5739,30.655,24.8656,25.8307,30.7396,22.3511,30.0601,30.4261,27.2703,30.0153,22.3682,27.1828,29.1387,28.675,30.8993,26.6161,26.7697,29.0368,26.9294,28.5913,31.6873,25.1282,
2340,872,192,8720,27.9256,24.3125,30.2016,30.5889,30.6228,24.904,25.9083,30.6588,22.3447,30.0288,30.3556,27.2653,30.1402,22.4127,27.196,28.7292,28.6699,30.8119,26.6346,26.6763,29.386,26.8819,28.6276,31.6688,25.1877,
2340,8498,192,8720,27.9256,24.222,30.1826,30.5767,30.6457,24.8569,25.833,30.7277,22.3543,30.0422,30.4217,27.2762,29.9992,22.3766,27.1891,29.1335,28.6858,30.9029,26.6145,26.7871,29.0394,26.9348,28.592,31.681,25.1393,
2340,9057,192,8720,27.9255,24.2975,30.1604,30.5888,30.6166,24.9048,25.8825,30.7333,22.319,30.0618,30.4004,27.2653,30.1702,22.4042,27.1947,28.7141,28.6262,30.8003,26.6317,26.677,29.39,26.876,28.6065,31.7042,25.1866,
2340,4002,192,8720,27.9255,24.3106,30.1773,30.579,30.6449,24.9365,25.8844,30.7675,22.3081,30.0288,30.3788,27.2635,30.1332,22.4073,27.2074,28.664,28.6417,30.8182,26.6278,26.6604,29.3644,26.895,28.6082,31.7248,25.1798,
2340,6463,192,8720,27.9254,24.1706,30.1218,30.5651,30.7011,24.9253,25.7725,30.8606,22.2986,30.0926,30.4616,27.2499,30.0615,22.3514,27.1585,29.1343,28.5607,30.9088,26.6135,26.7387,29.0551,26.9106,28.573,31.8114,25.1139,
2340,13089,192,8720,27.9254,24.2945,30.1577,30.578,30.6141,24.8855,25.8807,30.7668,22.3352,30.0653,30.4149,27.2649,30.144,22.4068,27.1955,28.7147,28.6242,30.8027,26.6194,26.6899,29.3742,26.8866,28.6039,31.7025,25.1887,
2340,8567,192,8720,27.9254,24.1775,30.1174,30.5632,30.6644,24.8965,25.7878,30.8416,22.2935,30.0768,30.4759,27.2592,30.0665,22.3575,27.1694,29.1437,28.589,30.896,26.6108,26.7608,29.0895,26.9181,28.5619,31.7661,25.1259,
2340,10088,192,8720,27.9254,24.302,30.186,30.5969,30.6274,24.9301,25.8871,30.7306,22.3142,30.0514,30.3694,27.2564,30.1471,22.394,27.2041,28.7542,28.6491,30.8118,26.6381,26.6389,29.3622,26.8685,28.6099,31.7046,25.1752,
