flagA,flagB,flagC,flagD,psnrAverage,psnr0,psnr1,psnr2,psnr3,psnr4,psnr5,psnr6,psnr7,psnr8,psnr9,psnr10,psnr11,psnr12,psnr13,psnr14,psnr15,psnr16,psnr17,psnr18,psnr19,psnr20,psnr21,psnr22,psnr23,
2340,8721,5861,8720,28.1114,24.3942,30.42,31.2117,30.9983,25.7171,25.7109,31.1201,22.0156,30.1322,30.135,27.3913,30.3221,22.4941,27.4638,28.7413,28.6191,31.2186,26.773,26.8926,29.6473,26.7985,28.7484,32.2449,25.4645,
2340,8721,8131,8720,28.1114,24.3961,30.4056,31.1835,30.9919,25.6897,25.7054,31.1378,22.0347,30.1614,30.1582,27.3893,30.3411,22.4859,27.4545,28.7614,28.6027,31.2189,26.768,26.9173,29.6521,26.8027,28.7496,32.2164,25.45,
2340,8721,14037,8720,28.1114,24.381,30.4107,31.2126,31.0029,25.7239,25.6953,31.1522,22.0017,30.1387,30.1352,27.3861,30.3288,22.4943,27.4681,28.7464,28.6041,31.228,26.7778,26.8758,29.6613,26.7907,28.7459,32.2449,25.4674,
2340,8721,14038,8720,28.1114,24.3813,30.4111,31.2158,31.0039,25.7275,25.6922,31.1515,21.9965,30.1373,30.1309,27.3859,30.3295,22.4941,27.469,28.7462,28.6052,31.2289,26.7768,26.8797,29.6614,26.7895,28.7462,32.2449,25.4685,
2340,8721,7621,8720,28.1113,24.3922,30.413,31.1763,30.9857,25.6836,25.725,31.1306,22.0458,30.143,30.1656,27.3875,30.3268,22.4967,27.4628,28.7575,28.6179,31.2211,26.7765,26.8833,29.6586,26.8086,28.7507,32.2098,25.453,
2340,8721,12750,8720,28.1111,24.3012,30.3946,31.2144,31.019,25.688,25.6426,31.1339,22.0171,30.1673,30.2086,27.3925,30.1854,22.4553,27.4617,29.2231,28.6375,31.3234,26.7622,26.9776,29.2576,26.8429,28.7328,32.2148,25.4117,
2340,8721,6602,8720,28.1111,24.2931,30.4013,31.2235,31.0279,25.6975,25.6418,31.123,22.0037,30.1512,30.1983,27.3952,30.1767,22.4654,27.4656,29.2312,28.6458,31.3316,26.7679,26.9656,29.2428,26.845,28.7336,32.2182,25.4195,
2340,8721,6655,8720,28.111,24.2878,30.3839,31.2079,31.0407,25.7023,25.6117,31.202,22.0085,30.1915,30.2228,27.3777,30.2171,22.4251,27.4518,29.2241,28.5904,31.3215,26.7465,26.9663,29.2892,26.8298,28.7223,32.2541,25.3902,
2340,8721,6877,8720,28.111,24.2978,30.3959,31.2124,31.0243,25.6796,25.6368,31.1383,22.0128,30.1663,30.1976,27.3937,30.1895,22.4597,27.461,29.2308,28.6373,31.3291,26.7658,26.9777,29.2539,26.8467,28.7349,32.2071,25.4146,
2340,8721,12761,8720,28.111,24.3023,30.3997,31.2339,31.0256,25.7036,25.6325,31.1311,22.0004,30.1641,30.1853,27.395,30.1852,22.4559,27.463,29.2141,28.6383,31.326,26.762,26.9849,29.2521,26.8367,28.7336,32.2207,25.4177,
2340,8721,6878,8720,28.111,24.298,30.3959,31.2149,31.025,25.679,25.6348,31.1375,22.0087,30.1656,30.1953,27.3934,30.1897,22.4593,27.4616,29.2318,28.6381,31.3298,26.7652,26.9805,29.2546,26.8454,28.7354,32.208,25.4158,
2340,8721,10194,8720,28.1109,24.3956,30.4191,31.2069,30.9944,25.7041,25.7036,31.1252,22.0108,30.1361,30.1218,27.3904,30.3275,22.4981,27.4646,28.7494,28.6242,31.2285,26.7738,26.9069,29.6523,26.7995,28.7538,32.2094,25.4662,
2340,8721,4845,8720,28.1108,24.3029,30.3969,31.1979,31.0133,25.6606,25.6464,31.1376,22.0248,30.1678,30.2086,27.3947,30.1894,22.4622,27.4574,29.2347,28.6451,31.3288,26.7617,26.9839,29.2644,26.8543,28.7366,32.1795,25.4098,
2340,8721,14839,8720,28.1108,24.308,30.3513,31.2031,31.0301,25.7765,25.5747,31.3015,22.0199,30.2918,30.3107,27.3531,30.3785,22.3416,27.4098,28.9686,28.4382,31.2293,26.6971,26.9609,29.6262,26.7336,28.6933,32.3269,25.3344,
2340,8721,12749,8720,28.1107,24.3008,30.3946,31.2119,31.018,25.6877,25.644,31.1345,22.0208,30.1678,30.2106,27.3926,30.1852,22.4555,27.4605,29.2221,28.6361,31.3217,26.7623,26.9749,29.2566,26.8432,28.732,32.2124,25.4099,
2340,8721,10974,8720,28.1106,24.2976,30.3956,31.2123,31.0238,25.6755,25.6372,31.1368,22.0131,30.1656,30.199,27.392,30.1893,22.4582,27.4598,29.2315,28.6376,31.3282,26.7653,26.9767,29.2549,26.8468,28.7351,32.2096,25.4136,
2340,8721,12227,8720,28.1106,24.3957,30.4054,31.1812,30.9904,25.6906,25.7066,31.1341,22.0383,30.1615,30.1597,27.3876,30.3406,22.4852,27.4529,28.7595,28.6017,31.2164,26.7686,26.9137,29.6508,26.8023,28.7486,32.2162,25.4473,
2340,8721,5588,8720,28.1106,24.389,30.4268,31.2012,30.9899,25.6987,25.7199,31.1205,22.0166,30.1157,30.1273,27.3898,30.3127,22.5087,27.4741,28.7458,28.6373,31.232,26.7817,26.8737,29.6595,26.8042,28.7545,32.2034,25.4712,
2340,8721,10973,8720,28.1106,24.2973,30.3959,31.2096,31.0233,25.6757,25.6393,31.1373,22.0174,30.1661,30.2011,27.3925,30.1893,22.4586,27.4594,29.2307,28.6365,31.3269,26.766,26.974,29.2542,26.8476,28.7346,32.2081,25.4124,
2340,8721,6396,8720,28.1105,24.3117,30.4097,31.2035,31.0097,25.6595,25.6569,31.1142,22.0339,30.155,30.1963,27.3951,30.1751,22.4615,27.4642,29.2283,28.6628,31.3241,26.7619,26.9885,29.2522,26.856,28.7404,32.1821,25.4095,
2340,8721,15335,8720,28.1105,24.294,30.3506,31.1999,31.0352,25.7711,25.5645,31.3012,22.0211,30.2939,30.319,27.3539,30.3504,22.3344,27.4104,29.052,28.4432,31.2428,26.6945,26.9769,29.5563,26.7406,28.6882,32.3301,25.3276,
2340,8721,6098,8720,28.1105,24.3954,30.4184,31.2086,30.9944,25.7011,25.7014,31.1259,22.0065,30.135,30.1194,27.3911,30.3277,22.4975,27.4648,28.7502,28.6245,31.2294,26.7718,26.9092,29.6519,26.7985,28.754,32.2075,25.4677,
2340,8721,6378,8720,28.1105,24.2931,30.3986,31.2066,31.0199,25.6762,25.6466,31.1267,22.0147,30.1552,30.2097,27.3938,30.1788,22.4667,27.4628,29.2415,28.648,31.3335,26.7664,26.968,29.2497,26.852,28.734,32.1952,25.4131,
2340,8721,1222,8720,28.1103,24.4036,30.4243,31.1936,30.9779,25.6826,25.7424,31.0707,22.0357,30.117,30.1383,27.4008,30.3196,22.5232,27.4601,28.7263,28.647,31.2174,26.7857,26.8935,29.6506,26.8152,28.7592,32.1883,25.4739,
2340,8721,3020,8720,28.1102,24.3007,30.4138,31.2139,31.0196,25.6722,25.656,31.1032,22.0196,30.1364,30.1852,27.3969,30.1647,22.47,27.4683,29.2351,28.6689,31.3315,26.7689,26.9697,29.2363,26.8569,28.7415,32.1954,25.4192,
2340,8721,11718,8720,28.1101,24.3919,30.4133,31.1764,30.9844,25.6871,25.7234,31.1257,22.0441,30.1416,30.1627,27.3856,30.326,22.4961,27.4611,28.7545,28.6178,31.2181,26.7755,26.8837,29.6566,26.8068,28.7496,32.208,25.4513,
2340,8721,15574,8720,28.11,24.379,30.4058,31.1933,30.9947,25.7102,25.7026,31.153,22.016,30.1418,30.1544,27.3824,30.3294,22.4937,27.4666,28.7509,28.602,31.2242,26.7774,26.8686,29.6639,26.7941,28.7445,32.233,25.4598,
2340,8721,1853,8720,28.11,24.4624,30.4425,31.1718,31.0469,25.5695,25.6991,31.0916,22.0964,30.1349,30.0178,27.3868,30.259,22.4623,27.447,28.9366,28.693,31.2463,26.752,27.0045,29.3942,26.8655,28.7953,32.2088,25.4553,
2340,8721,13763,8720,28.11,24.3816,30.4008,31.1915,30.9934,25.7101,25.7009,31.1475,22.0167,30.1508,30.1611,27.3853,30.3372,22.4932,27.4579,28.7523,28.5962,31.2236,26.7735,26.884,29.6636,26.7948,28.7439,32.2231,25.4562,
2340,8721,3032,8720,28.1098,24.3023,30.4185,31.2352,31.0267,25.688,25.6441,31.099,21.9983,30.1317,30.1595,27.3985,30.1642,22.4698,27.4697,29.2263,28.6709,31.3339,26.7675,26.9789,29.2306,26.8496,28.7423,32.2033,25.4265,
2340,8721,10492,8720,28.1098,24.3109,30.4095,31.2007,31.0081,25.6553,25.6593,31.1124,22.0384,30.1547,30.1992,27.3932,30.1752,22.4602,27.462,29.228,28.6618,31.3217,26.7613,26.9845,29.2524,26.8565,28.7397,32.1825,25.4067,
2340,8721,9684,8720,28.1097,24.3887,30.4266,31.1981,30.9883,25.6982,25.7214,31.1174,22.0201,30.1162,30.1292,27.3881,30.3119,22.5081,27.4725,28.7444,28.636,31.229,26.782,26.8705,29.6583,26.8044,28.7538,32.2022,25.4685,
2340,8721,10474,8720,28.1097,24.2923,30.3982,31.2039,31.0189,25.6721,25.6485,31.1256,22.0188,30.155,30.2124,27.3917,30.1783,22.4655,27.4609,29.2414,28.647,31.3308,26.7661,26.9641,29.2495,26.853,28.7336,32.1955,25.4102,
2340,8721,10716,8720,28.1097,24.3106,30.4113,31.2175,31.0156,25.6761,25.654,31.1065,22.0268,30.1499,30.1873,27.3944,30.1717,22.4582,27.4643,29.2161,28.6597,31.3185,26.7626,26.9812,29.2446,26.849,28.7386,32.2059,25.4128,
2340,8721,12537,8720,28.1097,24.3023,30.3966,31.2155,31.0164,25.6801,25.6376,31.134,22.0114,30.1673,30.1966,27.3931,30.1871,22.4572,27.4589,29.2243,28.6401,31.3262,26.7597,26.987,29.2582,26.8434,28.7333,32.1952,25.4109,
2340,8721,15916,8720,28.1097,24.4364,30.4325,31.1333,31.0251,25.5206,25.703,31.1018,22.136,30.1525,30.0825,27.3862,30.188,22.4609,27.4591,29.1119,28.7163,31.2673,26.761,27.0189,29.2619,26.8894,28.7871,32.1635,25.437,
2340,8721,15573,8720,28.1097,24.3785,30.4056,31.1902,30.9934,25.7051,25.7054,31.1536,22.0208,30.1427,30.1579,27.3822,30.3291,22.4931,27.4654,28.751,28.6007,31.2223,26.7778,26.8647,29.6635,26.7954,28.7435,32.2319,25.4584,
2340,8721,6377,8720,28.1096,24.2925,30.3981,31.2031,31.0179,25.6745,25.648,31.126,22.0185,30.1556,30.2109,27.3936,30.1785,22.4668,27.4613,29.2398,28.6462,31.3303,26.766,26.9651,29.2479,26.8526,28.7329,32.1921,25.4113,
2340,8721,9215,8720,28.1095,24.2886,30.3834,31.2128,31.0387,25.6934,25.6053,31.2007,21.9988,30.1894,30.2076,27.3772,30.2171,22.4254,27.449,29.2243,28.5938,31.3245,26.7451,26.9756,29.2883,26.8291,28.7251,32.2425,25.3931,
2340,8721,1233,8720,28.1095,24.4041,30.4254,31.199,30.9779,25.6795,25.7361,31.0709,22.0272,30.1168,30.1245,27.4022,30.3209,22.5241,27.4597,28.726,28.6484,31.2209,26.7853,26.901,29.6483,26.814,28.7611,32.177,25.4784,
2340,8721,1854,8720,28.1095,24.4626,30.4414,31.1753,31.0469,25.5693,25.6941,31.0946,22.0872,30.1327,30.0128,27.3857,30.2592,22.4606,27.4472,28.9368,28.6951,31.248,26.7499,27.011,29.393,26.8635,28.7958,32.2093,25.4563,
2340,8721,16155,8720,28.1095,24.4242,30.3936,31.1691,31.0657,25.5939,25.631,31.2041,22.0769,30.2052,30.0601,27.3672,30.2644,22.4192,27.4376,29.0422,28.6205,31.2591,26.7401,27.026,29.3261,26.8377,28.7625,32.2652,25.4356,
2340,8721,10751,8720,28.1095,24.2865,30.3829,31.2045,31.0385,25.6978,25.6135,31.1981,22.0125,30.1901,30.2252,27.3751,30.2159,22.423,27.4486,29.2222,28.5888,31.3178,26.7454,26.9614,29.2877,26.8298,28.7209,32.2543,25.3864,
2340,8721,10697,8720,28.1094,24.2917,30.4003,31.2168,31.0242,25.6913,25.6452,31.1204,22.0118,30.1516,30.2021,27.3931,30.1756,22.4636,27.4623,29.2293,28.6438,31.3266,26.7674,26.9587,29.2409,26.8462,28.7321,32.2156,25.4152,
2340,8721,12762,8720,28.1093,24.302,30.3985,31.2347,31.0245,25.6999,25.6301,31.1265,21.9953,30.1615,30.1822,27.3932,30.1845,22.4545,27.4611,29.2133,28.6389,31.3234,26.7598,26.9865,29.2506,26.8345,28.7321,32.2192,25.4176,
2340,8721,12538,8720,28.1093,24.3023,30.3961,31.2181,31.0171,25.6792,25.6353,31.1325,22.0069,30.1659,30.1942,27.3921,30.1874,22.4563,27.459,29.2248,28.641,31.3269,26.7587,26.9894,29.2584,26.8421,28.7335,32.1958,25.4115,
2340,8721,11717,8720,28.1092,24.3911,30.4122,31.1724,30.983,25.6814,25.7257,31.125,22.0487,30.1418,30.1658,27.3851,30.3257,22.4951,27.4593,28.7548,28.6162,31.2161,26.7754,26.8795,29.6557,26.8075,28.7487,32.2061,25.4492,
2340,8721,7992,8720,28.1092,24.4386,30.4505,31.1879,31.0499,25.5678,25.6743,31.1028,22.0837,30.1252,30.0133,27.3853,30.1925,22.4486,27.4643,29.0769,28.7227,31.2782,26.7446,27.0307,29.2749,26.8679,28.7885,32.2037,25.4485,
2340,8721,12088,8720,28.1092,24.4384,30.4524,31.1851,31.0491,25.5689,25.6793,31.0965,22.0924,30.1259,30.0172,27.384,30.1924,22.4488,27.4625,29.0757,28.7214,31.2754,26.7471,27.024,29.2762,26.8694,28.7881,32.2057,25.4449,
2340,8721,2808,8720,28.1092,24.3021,30.4158,31.2185,31.019,25.6666,25.6491,31.1031,22.0092,30.1357,30.1704,27.3975,30.1663,22.4712,27.4665,29.2367,28.6723,31.3364,26.7661,26.9813,29.2374,26.8566,28.7428,32.1801,25.4199,
2340,8721,10698,8720,28.1092,24.2919,30.4002,31.2194,31.0249,25.6914,25.6435,31.1184,22.0075,30.1499,30.1999,27.3925,30.1751,22.4633,27.4623,29.2292,28.6447,31.3267,26.7665,26.961,29.2414,26.8448,28.7324,32.2168,25.4163,
2340,8721,7633,8720,28.1091,24.393,30.4131,31.183,30.9844,25.6799,25.715,31.1266,22.0313,30.1403,30.1468,27.3883,30.327,22.4978,27.4613,28.7547,28.6205,31.2233,26.774,26.8948,29.6543,26.8054,28.7522,32.1938,25.4587,
2340,8721,1221,8720,28.1091,24.4027,30.4229,31.1898,30.9752,25.6762,25.7449,31.0688,22.0398,30.1169,30.1412,27.3998,30.319,22.5224,27.4579,28.7259,28.645,31.2142,26.7858,26.8892,29.6495,26.8158,28.7585,32.185,25.4721,
2340,8721,1234,8720,28.1089,24.4043,30.4254,31.2015,30.9778,25.6826,25.7329,31.0692,22.0221,30.1149,30.1203,27.4014,30.3204,22.5239,27.4598,28.7251,28.6492,31.2207,26.7832,26.9042,29.6472,26.8117,28.7609,32.1771,25.4786,
2340,8721,16071,8720,28.1088,24.3799,30.3964,31.1881,30.9977,25.7112,25.6935,31.1571,22.0222,30.1599,30.1671,27.381,30.341,22.4793,27.4533,28.7546,28.5808,31.2134,26.7691,26.8839,29.6571,26.7897,28.7383,32.2503,25.4474,
2340,8721,3051,8720,28.1088,24.2706,30.3868,31.214,31.0456,25.7051,25.6133,31.1768,21.9857,30.1609,30.2072,27.381,30.1947,22.4466,27.4581,29.2467,28.6102,31.3389,26.7588,26.9444,29.2589,26.8379,28.7252,32.2399,25.4047,
2340,8721,3825,8720,28.1088,24.4021,30.4222,31.2017,30.99,25.6946,25.7149,31.0972,22.0221,30.1278,30.1213,27.3925,30.323,22.4963,27.4594,28.7385,28.6299,31.2157,26.7717,26.9117,29.638,26.8051,28.755,32.2171,25.4634,
2340,8721,10473,8720,28.1087,24.2917,30.3975,31.2004,31.0162,25.6701,25.65,31.1243,22.0228,30.1551,30.2135,27.3918,30.1781,22.4651,27.459,29.2396,28.6454,31.3281,26.7655,26.9611,29.2478,26.8535,28.7323,32.1922,25.4085,
2340,8721,13887,8720,28.1087,24.4385,30.3931,31.1664,31.0588,25.5926,25.6451,31.2018,22.0786,30.2036,30.055,27.3663,30.2857,22.4229,27.4335,28.9715,28.6158,31.2402,26.7375,27.0114,29.388,26.8347,28.7641,32.265,25.4386,
2340,8721,3069,8720,28.1087,24.2907,30.3976,31.211,31.0343,25.6871,25.6239,31.163,22.0064,30.1618,30.1943,27.3824,30.1915,22.4394,27.4578,29.2333,28.6249,31.3282,26.7517,26.9681,29.2621,26.8411,28.7311,32.2274,25.399,
2340,8721,3070,8720,28.1086,24.2911,30.3968,31.2129,31.0348,25.6852,25.6223,31.1626,22.0022,30.1611,30.1918,27.3816,30.1916,22.439,27.4581,29.2341,28.6269,31.3291,26.7512,26.9707,29.2628,26.8401,28.7316,32.2282,25.4006,
2340,8721,3826,8720,28.1086,24.4022,30.4224,31.2047,30.991,25.6978,25.7117,31.0968,22.0167,30.1267,30.1171,27.3921,30.323,22.4961,27.4598,28.7382,28.6309,31.2171,26.77,26.915,29.6372,26.8032,28.755,32.2173,25.4638,
2340,8721,1506,8720,28.1086,24.3988,30.4253,31.1987,30.9854,25.6982,25.7253,31.0868,22.0224,30.1169,30.1293,27.3931,30.3161,22.5061,27.4619,28.7348,28.6378,31.2198,26.7745,26.8984,29.6451,26.8074,28.7556,32.2031,25.4648,
2340,8721,6859,8720,28.1086,24.2767,30.3835,31.2136,31.0325,25.6935,25.6246,31.147,21.9912,30.1625,30.2077,27.3908,30.1912,22.4635,27.4575,29.2421,28.6211,31.3345,26.7685,26.9532,29.2494,26.8404,28.7266,32.217,25.4166,
2340,8721,5119,8720,28.1085,24.2885,30.3826,31.214,31.0375,25.6931,25.6022,31.1996,21.993,30.1883,30.2026,27.3778,30.2166,22.4254,27.4485,29.2235,28.5939,31.3247,26.7432,26.9789,29.2868,26.827,28.7243,32.2379,25.3947,
2340,8721,1505,8720,28.1083,24.3982,30.4249,31.1956,30.9845,25.694,25.7279,31.0862,22.0274,30.1177,30.1326,27.393,30.3158,22.5058,27.461,28.7354,28.6363,31.2186,26.7754,26.8945,29.6451,26.8087,28.755,32.2018,25.4637,
2340,8721,10955,8720,28.1082,24.2762,30.3831,31.2112,31.0315,25.6896,25.6271,31.1464,21.9959,30.1626,30.2113,27.3891,30.191,22.4625,27.4559,29.2424,28.6201,31.3324,26.7686,26.9498,29.2494,26.8417,28.7262,32.2179,25.4145,
2340,8721,13303,8720,28.108,24.3099,30.3476,31.2102,31.0295,25.7484,25.5613,31.3029,21.9964,30.2861,30.2844,27.354,30.378,22.3429,27.4039,28.9731,28.4461,31.2337,26.6935,26.9827,29.625,26.7343,28.7002,32.3032,25.3446,
2340,8721,3814,8720,28.108,24.4008,30.4207,31.1948,30.9887,25.696,25.7209,31.093,22.0301,30.1264,30.1341,27.3899,30.3201,22.4944,27.4575,28.7365,28.6269,31.2088,26.7706,26.902,29.6382,26.8051,28.7518,32.2263,25.4571,
2340,8721,16083,8720,28.1079,24.3809,30.3972,31.1961,30.998,25.7086,25.6837,31.1572,22.0082,30.1585,30.1476,27.3821,30.3428,22.4805,27.4537,28.7545,28.584,31.2185,26.7679,26.8965,29.655,26.7875,28.741,32.2362,25.4537,
2340,8721,15347,8720,28.1079,24.2945,30.3481,31.2107,31.0361,25.7458,25.5494,31.3038,21.9976,30.2929,30.2862,27.3537,30.354,22.336,27.4079,29.0508,28.4503,31.2512,26.693,26.9975,29.5539,26.7381,28.6944,32.3054,25.3378,
2340,8721,14324,8720,28.1079,24.3735,30.4195,31.2192,31.0094,25.7332,25.6788,31.1737,21.9888,30.1278,30.1176,27.3727,30.3125,22.4708,27.476,28.7621,28.6041,31.2293,26.763,26.8682,29.6529,26.7803,28.7393,32.2621,25.4541,
2340,8721,7634,8720,28.1078,24.3931,30.4127,31.1848,30.9831,25.6815,25.7114,31.1233,22.0256,30.138,30.1415,27.387,30.326,22.497,27.4598,28.7529,28.6213,31.2224,26.7714,26.8976,29.6523,26.8025,28.7515,32.1918,25.4588,
2340,8721,9457,8720,28.1077,24.3878,30.4182,31.209,30.9921,25.7136,25.7108,31.1094,22.0057,30.1201,30.1256,27.389,30.3204,22.5027,27.4631,28.7301,28.6221,31.2206,26.7767,26.8803,29.6497,26.7974,28.7493,32.2238,25.4687,
2340,8721,7395,8720,28.1076,24.3897,30.4046,31.1888,30.9895,25.7018,25.7098,31.1189,22.024,30.1429,30.1556,27.387,30.3336,22.4906,27.4527,28.7401,28.6035,31.2115,26.7694,26.894,29.6484,26.7984,28.7448,32.2299,25.4536,
2340,8721,9458,8720,28.1076,24.388,30.4186,31.2121,30.9928,25.7169,25.7076,31.1094,22.0005,30.1189,30.1216,27.3884,30.3205,22.5024,27.4637,28.7299,28.6231,31.2219,26.7754,26.8838,29.6491,26.7957,28.7495,32.2236,25.4695,
2340,8721,3390,8720,28.1075,24.4585,30.4327,31.1354,31.0335,25.538,25.7146,31.095,22.1257,30.1389,30.0568,27.3795,30.2592,22.4601,27.4412,28.9456,28.69,31.2378,26.7515,26.9882,29.4012,26.8739,28.7925,32.1914,25.4398,
2340,8721,8956,8720,28.1075,24.3121,30.409,31.2067,31.0063,25.6498,25.6503,31.1087,22.0238,30.1513,30.1798,27.3937,30.1739,22.4609,27.4593,29.2262,28.6649,31.3243,26.7587,26.9958,29.2494,26.8538,28.7412,32.1686,25.4108,
2340,8721,11729,8720,28.1074,24.3922,30.4123,31.1793,30.9818,25.6788,25.7162,31.1214,22.0344,30.1396,30.1468,27.3863,30.3258,22.4966,27.4582,28.7524,28.6193,31.2186,26.7735,26.8911,29.6518,26.8046,28.7505,32.1913,25.4554,
2340,8721,8938,8720,28.1074,24.2935,30.3979,31.2094,31.0167,25.6668,25.64,31.1213,22.005,30.1519,30.1933,27.3926,30.1776,22.466,27.4582,29.2395,28.6497,31.3322,26.7631,26.9751,29.2467,26.85,28.7347,32.1818,25.4141,
2340,8721,12089,8720,28.1073,24.4341,30.428,31.1714,31.0568,25.5775,25.6607,31.1424,22.0932,30.159,30.0341,27.3716,30.2321,22.4274,27.4447,29.0463,28.6718,31.2612,26.7344,27.0198,29.3125,26.8534,28.7742,32.2374,25.4313,
2340,8721,7993,8720,28.1073,24.4339,30.4262,31.1738,31.0575,25.5748,25.6562,31.1493,22.0842,30.1587,30.03,27.3728,30.2324,22.4271,27.4466,29.0485,28.6731,31.264,26.7319,27.0269,29.3101,26.8524,28.7751,32.2347,25.4352,
2340,8721,5361,8720,28.1072,24.388,30.4178,31.2106,30.992,25.7109,25.7089,31.1093,22.0016,30.1192,30.123,27.3892,30.3202,22.5025,27.4633,28.73,28.6225,31.2205,26.775,26.8825,29.6494,26.7961,28.7492,32.222,25.4704,
2340,8721,9955,8720,28.1072,24.3916,30.4089,31.2074,30.9955,25.7176,25.7002,31.1121,22.0075,30.1377,30.1338,27.3884,30.3321,22.4901,27.4523,28.7323,28.6049,31.211,26.7682,26.9011,29.6432,26.7927,28.7451,32.2391,25.4587,
2340,8721,14555,8720,28.1071,24.2834,30.3811,31.2164,31.0286,25.6981,25.6201,31.1498,21.9956,30.1732,30.2086,27.3872,30.198,22.4517,27.453,29.2235,28.6086,31.3218,26.7618,26.9607,29.2577,26.8313,28.7229,32.2273,25.41,
2340,8721,11491,8720,28.1071,24.3892,30.4048,31.1866,30.9885,25.7026,25.7109,31.1168,22.0274,30.1429,30.1568,27.3855,30.3332,22.4901,27.4513,28.7392,28.6024,31.2093,26.7698,26.8912,29.6477,26.7985,28.7443,32.2297,25.4509,
2340,8721,5362,8720,28.107,24.3881,30.4178,31.2134,30.9922,25.7143,25.7057,31.1085,21.9965,30.1173,30.1192,27.389,30.32,22.502,27.4633,28.7297,28.6235,31.2221,26.7736,26.8861,29.649,26.7945,28.7488,32.2217,25.4709,
2340,8721,6651,8720,28.107,24.2794,30.3841,31.2189,31.0408,25.7084,25.606,31.1808,21.987,30.1736,30.2046,27.378,30.203,22.433,27.4529,29.2272,28.5977,31.3252,26.7489,26.9588,29.2671,26.8263,28.7205,32.2471,25.3976,
2340,8721,3389,8720,28.1068,24.4578,30.4339,31.1304,31.0322,25.534,25.7187,31.0907,22.1347,30.1404,30.0613,27.3793,30.259,22.4599,27.4396,28.9457,28.6876,31.2335,26.7519,26.9816,29.4012,26.8748,28.7911,32.1875,25.4369,
2340,8721,8937,8720,28.1068,24.293,30.3976,31.2065,31.0145,25.6661,25.6417,31.1206,22.0091,30.1521,30.195,27.3924,30.177,22.4662,27.4567,29.2379,28.6488,31.3304,26.7632,26.9724,29.2459,26.8506,28.7341,32.1791,25.4128,
2340,8721,10045,8720,28.1068,24.4479,30.4276,31.1708,31.0506,25.5788,25.673,31.1377,22.0944,30.1565,30.0261,27.3708,30.2535,22.4328,27.4424,28.9764,28.6666,31.2449,26.7356,27.0052,29.3715,26.8485,28.7773,32.2373,25.4364,
2340,8721,9446,8720,28.1068,24.3867,30.4165,31.2022,30.9903,25.7138,25.7164,31.1052,22.0133,30.1186,30.1381,27.3863,30.3178,22.5006,27.4611,28.7285,28.6197,31.2136,26.7752,26.8714,29.6497,26.7971,28.746,32.2319,25.4626,
2340,8721,7980,8720,28.1067,24.4351,30.4407,31.1459,31.0354,25.5344,25.6965,31.1002,22.1234,30.1312,30.0577,27.3791,30.1903,22.4472,27.4567,29.0873,28.7177,31.2649,26.7447,27.0071,29.2833,26.8797,28.784,32.1875,25.4307,
2340,8721,4038,8720,28.1067,24.4007,30.4168,31.1784,30.9809,25.6757,25.7242,31.0952,22.0402,30.1308,30.1405,27.3886,30.3224,22.497,27.4555,28.7444,28.6282,31.2109,26.7713,26.9023,29.6442,26.8083,28.7536,32.197,25.4532,
2340,8721,5350,8720,28.1066,24.3867,30.4158,31.2039,30.9903,25.7126,25.7147,31.1054,22.0093,30.1175,30.1356,27.3874,30.3173,22.5006,27.4617,28.7286,28.6201,31.2145,26.7745,26.8737,29.6498,26.7961,28.7459,32.2308,25.4648,
2340,8721,15860,8720,28.1065,24.371,30.4152,31.1973,31.0008,25.7179,25.6896,31.1745,22.0088,30.1318,30.1404,27.369,30.3124,22.4699,27.4731,28.7663,28.6005,31.2244,26.7637,26.8563,29.6557,26.7848,28.7371,32.2513,25.4451,
2340,8721,15647,8720,28.1064,24.4339,30.3845,31.1248,31.0448,25.5621,25.6642,31.2005,22.1187,30.209,30.0993,27.3597,30.2869,22.4229,27.4285,28.9777,28.6095,31.2305,26.7426,26.9862,29.3948,26.8428,28.7615,32.2472,25.4222,
2340,8721,15919,8720,28.1063,24.4206,30.3831,31.1234,31.0499,25.5563,25.6552,31.2028,22.1193,30.2128,30.1117,27.3605,30.2604,22.4152,27.4278,29.0554,28.6153,31.2408,26.7356,27.0005,29.3349,26.8516,28.7554,32.2502,25.4124,
2340,8721,10046,8720,28.1063,24.448,30.426,31.1741,31.0504,25.5777,25.668,31.141,22.0848,30.1542,30.0206,27.3698,30.2541,22.4312,27.4426,28.9768,28.6692,31.2467,26.7336,27.0116,29.3707,26.8466,28.7776,32.2377,25.4379,
2340,8721,7894,8720,28.1062,24.3893,30.4103,31.1954,30.9896,25.696,25.7041,31.1206,22.0133,30.132,30.1308,27.3853,30.3261,22.4936,27.4593,28.74,28.6128,31.2152,26.7722,26.8898,29.6499,26.7957,28.7479,32.2193,25.4611,
2340,8721,4860,8720,28.1062,24.3119,30.4081,31.2076,31.0049,25.6505,25.647,31.1061,22.0183,30.1498,30.1745,27.3941,30.1731,22.4607,27.459,29.2245,28.6646,31.3231,26.7568,26.9984,29.2476,26.851,28.7401,32.1644,25.4118,
2340,8721,11730,8720,28.1061,24.3922,30.4119,31.181,30.9808,25.6806,25.7124,31.1185,22.0285,30.1374,30.1419,27.3854,30.3248,22.4959,27.4572,28.7501,28.62,31.2172,26.7712,26.8938,29.6501,26.8019,28.7495,32.1896,25.4557,
